Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SP2,13/08/2021,19:00,Huesca,Eibar,2,0,H
SP2,13/08/2021,21:00,Zaragoza,Ibiza,0,0,D
SP2,14/08/2021,16:00,Sociedad B,Leganes,1,0,H
SP2,14/08/2021,18:30,Girona,Amorebieta,2,0,H
SP2,14/08/2021,21:00,Ponferradina,Alcorcon,1,0,H
SP2,15/08/2021,16:00,Sp Gijon,Burgos,1,0,H
SP2,15/08/2021,18:30,Oviedo,Lugo,2,2,D
SP2,15/08/2021,21:00,Fuenlabrada,Tenerife,1,2,A
SP2,15/08/2021,21:00,Las Palmas,Valladolid,1,1,D
SP2,16/08/2021,19:00,Malaga,Mirandes,0,0,D
SP2,16/08/2021,21:00,Cartagena,Almeria,1,3,A
SP2,20/08/2021,19:00,Valladolid,Zaragoza,2,0,H
SP2,20/08/2021,21:00,Almeria,Oviedo,2,1,H
SP2,21/08/2021,16:00,Lugo,Sociedad B,0,0,D
SP2,21/08/2021,18:30,Tenerife,Sp Gijon,0,0,D
SP2,21/08/2021,21:00,Alcorcon,Fuenlabrada,0,2,A
SP2,22/08/2021,16:00,Ibiza,Malaga,2,2,D
SP2,22/08/2021,18:30,Eibar,Ponferradina,0,1,A
SP2,22/08/2021,18:30,Girona,Las Palmas,0,0,D
SP2,22/08/2021,21:00,Huesca,Cartagena,2,0,H
SP2,23/08/2021,19:00,Mirandes,Amorebieta,2,0,H
SP2,23/08/2021,21:00,Leganes,Burgos,0,0,D
SP2,27/08/2021,19:00,Las Palmas,Huesca,2,1,H
SP2,27/08/2021,21:00,Malaga,Alcorcon,1,0,H
SP2,28/08/2021,16:00,Sp Gijon,Mirandes,2,1,H
SP2,28/08/2021,18:30,Leganes,Ibiza,1,2,A
SP2,28/08/2021,18:30,Oviedo,Tenerife,0,0,D
SP2,28/08/2021,21:00,Ponferradina,Girona,2,1,H
SP2,29/08/2021,16:00,Amorebieta,Almeria,2,1,H
SP2,29/08/2021,18:30,Lugo,Valladolid,0,2,A
SP2,29/08/2021,18:30,Sociedad B,Fuenlabrada,0,0,D
SP2,29/08/2021,21:00,Burgos,Eibar,0,1,A
SP2,30/08/2021,21:00,Zaragoza,Cartagena,0,1,A
SP2,03/09/2021,20:00,Girona,Sp Gijon,1,2,A
SP2,04/09/2021,15:00,Eibar,Leganes,1,1,D
SP2,04/09/2021,17:15,Cartagena,Sociedad B,1,0,H
SP2,04/09/2021,17:15,Tenerife,Ponferradina,2,0,H
SP2,04/09/2021,20:00,Almeria,Malaga,2,0,H
SP2,04/09/2021,20:00,Fuenlabrada,Lugo,1,1,D
SP2,05/09/2021,15:00,Burgos,Valladolid,3,0,H
SP2,05/09/2021,15:00,Ibiza,Amorebieta,1,1,D
SP2,05/09/2021,17:15,Alcorcon,Zaragoza,1,2,A
SP2,05/09/2021,17:15,Mirandes,Las Palmas,4,2,H
SP2,06/09/2021,20:00,Huesca,Oviedo,1,2,A
SP2,10/09/2021,20:00,Sp Gijon,Leganes,2,1,H
SP2,11/09/2021,15:00,Amorebieta,Burgos,2,2,D
SP2,11/09/2021,15:00,Sociedad B,Eibar,2,3,A
SP2,11/09/2021,17:15,Las Palmas,Ibiza,1,1,D
SP2,11/09/2021,20:00,Mirandes,Alcorcon,1,3,A
SP2,12/09/2021,13:00,Oviedo,Cartagena,2,0,H
SP2,12/09/2021,15:00,Valladolid,Tenerife,0,2,A
SP2,12/09/2021,17:15,Ponferradina,Almeria,1,0,H
SP2,12/09/2021,19:30,Fuenlabrada,Zaragoza,1,1,D
SP2,12/09/2021,20:30,Malaga,Girona,2,0,H
SP2,13/09/2021,20:00,Lugo,Huesca,3,2,H
SP2,17/09/2021,20:00,Alcorcon,Almeria,0,4,A
SP2,18/09/2021,15:00,Ibiza,Oviedo,1,1,D
SP2,18/09/2021,17:15,Leganes,Amorebieta,1,0,H
SP2,18/09/2021,17:15,Zaragoza,Sociedad B,1,1,D
SP2,18/09/2021,19:30,Girona,Valladolid,1,0,H
SP2,18/09/2021,20:00,Cartagena,Lugo,2,1,H
SP2,19/09/2021,13:00,Huesca,Fuenlabrada,0,0,D
SP2,19/09/2021,15:00,Ponferradina,Malaga,4,0,H
SP2,19/09/2021,17:15,Eibar,Sp Gijon,3,2,H
SP2,19/09/2021,17:15,Tenerife,Mirandes,1,2,A
SP2,20/09/2021,20:00,Burgos,Las Palmas,0,0,D
SP2,24/09/2021,19:00,Sociedad B,Huesca,0,2,A
SP2,24/09/2021,20:00,Almeria,Tenerife,3,1,H
SP2,25/09/2021,15:00,Ibiza,Burgos,2,0,H
SP2,25/09/2021,17:15,Amorebieta,Eibar,1,1,D
SP2,25/09/2021,17:15,Las Palmas,Ponferradina,2,1,H
SP2,26/09/2021,13:00,Mirandes,Leganes,1,2,A
SP2,26/09/2021,15:00,Sp Gijon,Malaga,2,1,H
SP2,26/09/2021,17:15,Oviedo,Girona,0,0,D
SP2,26/09/2021,19:30,Lugo,Zaragoza,1,1,D
SP2,26/09/2021,20:00,Valladolid,Alcorcon,2,0,H
SP2,27/09/2021,20:00,Fuenlabrada,Cartagena,2,1,H
SP2,01/10/2021,20:00,Ponferradina,Valladolid,2,2,D
SP2,02/10/2021,15:00,Amorebieta,Sp Gijon,1,1,D
SP2,02/10/2021,15:00,Huesca,Tenerife,1,2,A
SP2,02/10/2021,17:15,Zaragoza,Oviedo,0,0,D
SP2,02/10/2021,20:00,Alcorcon,Sociedad B,1,4,A
SP2,03/10/2021,13:00,Eibar,Ibiza,3,1,H
SP2,03/10/2021,15:00,Malaga,Fuenlabrada,1,0,H
SP2,03/10/2021,17:15,Burgos,Mirandes,1,0,H
SP2,03/10/2021,17:15,Las Palmas,Cartagena,4,1,H
SP2,03/10/2021,20:00,Leganes,Lugo,1,1,D
SP2,04/10/2021,20:00,Girona,Almeria,1,2,A
SP2,08/10/2021,20:00,Valladolid,Malaga,1,1,D
SP2,09/10/2021,15:00,Lugo,Girona,1,0,H
SP2,09/10/2021,15:00,Mirandes,Eibar,3,3,D
SP2,09/10/2021,17:15,Almeria,Las Palmas,1,1,D
SP2,09/10/2021,20:00,Oviedo,Sp Gijon,1,1,D
SP2,10/10/2021,13:00,Sociedad B,Ponferradina,1,1,D
SP2,10/10/2021,15:00,Cartagena,Ibiza,5,1,H
SP2,10/10/2021,17:15,Alcorcon,Burgos,1,0,H
SP2,10/10/2021,17:15,Fuenlabrada,Leganes,2,1,H
SP2,10/10/2021,17:15,Tenerife,Amorebieta,2,1,H
SP2,11/10/2021,20:00,Zaragoza,Huesca,0,0,D
SP2,15/10/2021,20:00,Eibar,Almeria,1,0,H
SP2,16/10/2021,15:00,Amorebieta,Cartagena,2,3,A
SP2,16/10/2021,15:00,Girona,Huesca,1,3,A
SP2,16/10/2021,17:15,Las Palmas,Tenerife,2,1,H
SP2,16/10/2021,19:30,Malaga,Zaragoza,1,1,D
SP2,16/10/2021,20:00,Sp Gijon,Alcorcon,1,0,H
SP2,17/10/2021,13:00,Ibiza,Mirandes,0,2,A
SP2,17/10/2021,15:00,Leganes,Valladolid,0,2,A
SP2,17/10/2021,17:15,Burgos,Lugo,1,1,D
SP2,17/10/2021,17:15,Sociedad B,Oviedo,1,1,D
SP2,17/10/2021,20:00,Ponferradina,Fuenlabrada,0,0,D
SP2,19/10/2021,18:00,Cartagena,Sp Gijon,1,0,H
SP2,19/10/2021,18:00,Huesca,Malaga,0,0,D
SP2,19/10/2021,20:00,Tenerife,Eibar,0,1,A
SP2,20/10/2021,18:00,Fuenlabrada,Amorebieta,0,0,D
SP2,20/10/2021,18:00,Valladolid,Ibiza,1,1,D
SP2,20/10/2021,20:00,Alcorcon,Leganes,3,3,D
SP2,20/10/2021,20:00,Lugo,Las Palmas,2,0,H
SP2,21/10/2021,17:45,Almeria,Sociedad B,3,1,H
SP2,21/10/2021,18:00,Zaragoza,Ponferradina,1,1,D
SP2,21/10/2021,20:00,Mirandes,Girona,1,2,A
SP2,21/10/2021,20:00,Oviedo,Burgos,1,3,A
SP2,22/10/2021,20:00,Eibar,Cartagena,2,1,H
SP2,23/10/2021,15:00,Ibiza,Fuenlabrada,3,1,H
