Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG
SP2,05/12/2004,Salamanca,Poli Ejido,1,1,D,0
SP2,05/12/2004,Sp Gijon,Terrassa,2,0,H,1
SP2,11/12/2004,Eibar,Gimnastic,0,2,A,0
SP2,11/12/2004,Tenerife,Ferrol,1,1,D,1
SP2,11/12/2004,Xerez,Sp Gijon,1,0,H,0
SP2,12/12/2004,Ciudad de Murcia,Celta,2,2,D,2
SP2,12/12/2004,Cordoba,Salamanca,0,0,D,0
SP2,12/12/2004,Elche,Malaga B,2,1,H,1
SP2,12/12/2004,Lleida,Almeria,1,0,H,0
SP2,12/12/2004,Poli Ejido,Alaves,0,1,A,0
SP2,12/12/2004,Pontevedra,Murcia,0,1,A,0
SP2,12/12/2004,Terrassa,Recreativo,1,0,H,1
SP2,12/12/2004,Valladolid,Cadiz,0,1,A,0
SP2,18/12/2004,Cadiz,Tenerife,4,1,H,2
SP2,18/12/2004,Ferrol,Ciudad de Murcia,4,0,H,3
SP2,18/12/2004,Gimnastic,Lleida,2,1,H,2
SP2,18/12/2004,Murcia,Terrassa,0,1,A,0
SP2,18/12/2004,Poli Ejido,Cordoba,2,0,H,1
SP2,18/12/2004,Recreativo,Xerez,1,0,H,0
SP2,18/12/2004,Sp Gijon,Eibar,0,0,D,0
SP2,19/12/2004,Alaves,Almeria,2,1,H,2
SP2,19/12/2004,Celta,Pontevedra,2,0,H,0
SP2,19/12/2004,Malaga B,Valladolid,0,2,A,0
SP2,19/12/2004,Salamanca,Elche,2,0,H,0
SP2,21/12/2004,Eibar,Recreativo,1,2,A,1
SP2,22/12/2004,Almeria,Gimnastic,1,1,D,1
SP2,22/12/2004,Ciudad de Murcia,Cadiz,0,0,D,0
SP2,22/12/2004,Cordoba,Alaves,1,2,A,1
SP2,22/12/2004,Elche,Poli Ejido,3,1,H,2
SP2,22/12/2004,Lleida,Sp Gijon,0,2,A,0
SP2,22/12/2004,Tenerife,Malaga B,1,1,D,1
SP2,22/12/2004,Terrassa,Celta,1,4,A,0
SP2,22/12/2004,Valladolid,Salamanca,3,2,H,2
SP2,22/12/2004,Xerez,Murcia,0,1,A,0
SP2,23/12/2004,Pontevedra,Ferrol,1,1,D,0
SP2,08/01/2005,Cordoba,Elche,0,2,A,0
SP2,08/01/2005,Ferrol,Terrassa,3,0,H,2
SP2,08/01/2005,Malaga B,Ciudad de Murcia,3,1,H,2
SP2,08/01/2005,Salamanca,Tenerife,4,5,A,4
SP2,09/01/2005,Alaves,Gimnastic,1,1,D,1
SP2,09/01/2005,Cadiz,Pontevedra,4,0,H,1
SP2,09/01/2005,Celta,Xerez,2,1,H,1
SP2,09/01/2005,Murcia,Eibar,1,0,H,0
SP2,09/01/2005,Poli Ejido,Valladolid,0,3,A,0
SP2,09/01/2005,Recreativo,Lleida,3,0,H,0
SP2,09/01/2005,Sp Gijon,Almeria,1,0,H,1
SP2,15/01/2005,Almeria,Recreativo,1,0,H,0
SP2,15/01/2005,Eibar,Celta,2,1,H,2
SP2,15/01/2005,Lleida,Murcia,5,1,H,2
SP2,16/01/2005,Alaves,Elche,1,0,H,0
SP2,16/01/2005,Ciudad de Murcia,Salamanca,2,1,H,1
SP2,16/01/2005,Gimnastic,Sp Gijon,1,0,H,0
SP2,16/01/2005,Pontevedra,Malaga B,1,1,D,0
SP2,16/01/2005,Tenerife,Poli Ejido,1,1,D,0
SP2,16/01/2005,Terrassa,Cadiz,3,2,H,1
SP2,16/01/2005,Valladolid,Cordoba,0,1,A,0
SP2,16/01/2005,Xerez,Ferrol,2,2,D,1
SP2,22/01/2005,Cordoba,Tenerife,2,0,H,1
SP2,22/01/2005,Elche,Valladolid,3,2,H,1
SP2,22/01/2005,Ferrol,Eibar,0,1,A,0
SP2,22/01/2005,Recreativo,Gimnastic,1,0,H,1
SP2,23/01/2005,Cadiz,Xerez,0,1,A,0
SP2,23/01/2005,Celta,Lleida,0,0,D,0
SP2,23/01/2005,Murcia,Almeria,0,0,D,0
SP2,23/01/2005,Poli Ejido,Ciudad de Murcia,2,2,D,1
SP2,23/01/2005,Salamanca,Pontevedra,2,0,H,1
SP2,23/01/2005,Sp Gijon,Alaves,1,2,A,1
SP2,24/01/2005,Malaga B,Terrassa,0,0,D,0
SP2,29/01/2005,Elche,Tenerife,0,0,D,0
SP2,29/01/2005,Malaga B,Xerez,0,3,A,0
SP2,29/01/2005,Poli Ejido,Pontevedra,1,0,H,1
SP2,30/01/2005,Cadiz,Eibar,1,2,A,1
SP2,30/01/2005,Celta,Almeria,1,0,H,0
SP2,30/01/2005,Cordoba,Ciudad de Murcia,0,1,A,0
SP2,30/01/2005,Ferrol,Lleida,1,3,A,0
SP2,30/01/2005,Murcia,Gimnastic,1,0,H,0
SP2,30/01/2005,Recreativo,Sp Gijon,1,1,D,0
SP2,30/01/2005,Salamanca,Terrassa,3,1,H,1
SP2,30/01/2005,Valladolid,Alaves,1,0,H,1
SP2,05/02/2005,Gimnastic,Celta,0,2,A,0
SP2,05/02/2005,Xerez,Salamanca,1,0,H,1
SP2,06/02/2005,Alaves,Recreativo,0,2,A,0
SP2,06/02/2005,Almeria,Ferrol,1,6,A,0
SP2,06/02/2005,Ciudad de Murcia,Elche,0,0,D,0
SP2,06/02/2005,Eibar,Malaga B,0,0,D,0
SP2,06/02/2005,Lleida,Cadiz,1,3,A,1
SP2,06/02/2005,Pontevedra,Cordoba,1,1,D,0
SP2,06/02/2005,Sp Gijon,Murcia,2,0,H,2
SP2,06/02/2005,Tenerife,Valladolid,0,2,A,0
SP2,06/02/2005,Terrassa,Poli Ejido,2,0,H,1
SP2,12/02/2005,Cadiz,Almeria,2,1,H,0
SP2,12/02/2005,Tenerife,Alaves,1,0,H,0
SP2,13/02/2005,Celta,Sp Gijon,1,0,H,0
SP2,13/02/2005,Cordoba,Terrassa,2,1,H,0
SP2,13/02/2005,Elche,Pontevedra,2,0,H,2
SP2,13/02/2005,Ferrol,Gimnastic,1,4,A,1
SP2,13/02/2005,Malaga B,Lleida,1,0,H,1
SP2,13/02/2005,Murcia,Recreativo,1,3,A,1
SP2,13/02/2005,Poli Ejido,Xerez,0,0,D,0
SP2,13/02/2005,Salamanca,Eibar,1,2,A,0
SP2,13/02/2005,Valladolid,Ciudad de Murcia,2,1,H,2
SP2,19/02/2005,Almeria,Malaga B,0,1,A,0
SP2,19/02/2005,Ciudad de Murcia,Tenerife,0,1,A,0
SP2,19/02/2005,Pontevedra,Valladolid,3,0,H,2
SP2,19/02/2005,Terrassa,Elche,0,1,A,0
SP2,20/02/2005,Alaves,Murcia,2,3,A,1
SP2,20/02/2005,Eibar,Poli Ejido,0,0,D,0
SP2,20/02/2005,Gimnastic,Cadiz,1,1,D,1
SP2,20/02/2005,Lleida,Salamanca,2,1,H,1
SP2,20/02/2005,Recreativo,Celta,1,2,A,0
SP2,20/02/2005,Sp Gijon,Ferrol,3,2,H,0
SP2,20/02/2005,Xerez,Cordoba,1,1,D,1
SP2,26/02/2005,Cadiz,Sp Gijon,0,0,D,0
SP2,26/02/2005,Malaga B,Gimnastic,0,1,A,0
SP2,27/02/2005,Celta,Murcia,1,0,H,0
SP2,27/02/2005,Ciudad de Murcia,Alaves,2,0,H,0
SP2,27/02/2005,Elche,Xerez,1,2,A,1
SP2,27/02/2005,Ferrol,Recreativo,0,1,A,0
SP2,27/02/2005,Poli Ejido,Lleida,2,0,H,2
SP2,27/02/2005,Salamanca,Almeria,3,2,H,3
SP2,27/02/2005,Tenerife,Pontevedra,0,0,D,0
SP2,27/02/2005,Valladolid,Terrassa,2,2,D,0
SP2,05/03/2005,Recreativo,Cadiz,1,1,D,1
SP2,05/03/2005,Terrassa,Tenerife,0,0,D,0
SP2,06/03/2005,Alaves,Celta,0,3,A,0
SP2,06/03/2005,Almeria,Poli Ejido,1,1,D,0
SP2,06/03/2005,Eibar,Elche,5,2,H,3
SP2,06/03/2005,Gimnastic,Salamanca,2,0,H,1
SP2,06/03/2005,Lleida,Cordoba,1,2,A,1
SP2,06/03/2005,Murcia,Ferrol,1,0,H,1
SP2,06/03/2005,Pontevedra,Ciudad de Murcia,2,2,D,1
SP2,06/03/2005,Sp Gijon,Malaga B,2,0,H,2
SP2,06/03/2005,Xerez,Valladolid,0,0,D,0
SP2,09/03/2005,Cordoba,Eibar,0,0,D,0
SP2,12/03/2005,Ferrol,Celta,1,2,A,1
SP2,12/03/2005,Poli Ejido,Gimnastic,1,0,H,0
SP2,12/03/2005,Tenerife,Xerez,1,0,H,0
SP2,13/03/2005,Cadiz,Murcia,0,1,A,0
SP2,13/03/2005,Ciudad de Murcia,Terrassa,2,0,H,2
SP2,13/03/2005,Cordoba,Almeria,3,0,H,0
SP2,13/03/2005,Elche,Lleida,2,1,H,0
SP2,13/03/2005,Malaga B,Recreativo,0,1,A,0
SP2,13/03/2005,Pontevedra,Alaves,1,3,A,0
SP2,13/03/2005,Salamanca,Sp Gijon,2,1,H,1
SP2,13/03/2005,Valladolid,Eibar,1,2,A,1
SP2,19/03/2005,Alaves,Ferrol,2,1,H,1
SP2,19/03/2005,Eibar,Tenerife,0,0,D,0
SP2,19/03/2005,Lleida,Valladolid,2,0,H,1
SP2,19/03/2005,Recreativo,Salamanca,0,0,D,0
SP2,20/03/2005,Almeria,Elche,2,2,D,1
SP2,20/03/2005,Celta,Cadiz,0,2,A,0
SP2,20/03/2005,Gimnastic,Cordoba,1,1,D,0
SP2,20/03/2005,Murcia,Malaga B,0,1,A,0
SP2,20/03/2005,Sp Gijon,Poli Ejido,1,0,H,0
SP2,20/03/2005,Terrassa,Pontevedra,1,0,H,0
SP2,20/03/2005,Xerez,Ciudad de Murcia,3,5,A,1
SP2,26/03/2005,Malaga B,Celta,0,1,A,0
SP2,26/03/2005,Terrassa,Alaves,0,2,A,0
SP2,27/03/2005,Cadiz,Ferrol,2,0,H,2
SP2,27/03/2005,Ciudad de Murcia,Eibar,1,1,D,1
SP2,27/03/2005,Cordoba,Sp Gijon,0,0,D,0
SP2,27/03/2005,Elche,Gimnastic,3,3,D,1
SP2,27/03/2005,Poli Ejido,Recreativo,1,0,H,0
SP2,27/03/2005,Pontevedra,Xerez,2,1,H,1
SP2,27/03/2005,Salamanca,Murcia,3,1,H,1
SP2,27/03/2005,Tenerife,Lleida,1,1,D,0
SP2,27/03/2005,Valladolid,Almeria,0,1,A,0
SP2,02/04/2005,Almeria,Tenerife,0,1,A,0
SP2,02/04/2005,Celta,Salamanca,2,0,H,1
SP2,02/04/2005,Xerez,Terrassa,0,0,D,0
SP2,03/04/2005,Alaves,Cadiz,1,3,A,0
SP2,03/04/2005,Eibar,Pontevedra,1,2,A,1
SP2,03/04/2005,Ferrol,Malaga B,1,0,H,1
SP2,03/04/2005,Gimnastic,Valladolid,0,1,A,0
SP2,03/04/2005,Lleida,Ciudad de Murcia,0,0,D,0
SP2,03/04/2005,Murcia,Poli Ejido,3,3,D,2
SP2,03/04/2005,Recreativo,Cordoba,3,1,H,2
SP2,03/04/2005,Sp Gijon,Elche,3,1,H,0
SP2,09/04/2005,Cordoba,Murcia,1,1,D,1
SP2,09/04/2005,Malaga B,Cadiz,1,1,D,0
SP2,09/04/2005,Salamanca,Ferrol,0,2,A,0
SP2,09/04/2005,Tenerife,Gimnastic,0,0,D,0
SP2,10/04/2005,Ciudad de Murcia,Almeria,0,1,A,0
SP2,10/04/2005,Elche,Recreativo,0,1,A,0
SP2,10/04/2005,Poli Ejido,Celta,0,3,A,0
SP2,10/04/2005,Pontevedra,Lleida,5,0,H,1
SP2,10/04/2005,Terrassa,Eibar,2,3,A,0
SP2,10/04/2005,Valladolid,Sp Gijon,2,0,H,2
SP2,10/04/2005,Xerez,Alaves,0,1,A,0
SP2,16/04/2005,Almeria,Pontevedra,1,0,H,0
SP2,16/04/2005,Eibar,Xerez,0,0,D,0
SP2,16/04/2005,Lleida,Terrassa,4,2,H,2
SP2,16/04/2005,Murcia,Elche,1,0,H,0
SP2,16/04/2005,Sp Gijon,Tenerife,1,1,D,1
SP2,17/04/2005,Alaves,Malaga B,3,1,H,2
SP2,17/04/2005,Cadiz,Salamanca,0,0,D,0
SP2,17/04/2005,Celta,Cordoba,0,1,A,0
SP2,17/04/2005,Ferrol,Poli Ejido,2,0,H,0
SP2,17/04/2005,Gimnastic,Ciudad de Murcia,0,0,D,0
SP2,17/04/2005,Recreativo,Valladolid,2,0,H,0
SP2,23/04/2005,Cordoba,Ferrol,1,2,A,0
SP2,23/04/2005,Eibar,Alaves,1,2,A,1
SP2,24/04/2005,Ciudad de Murcia,Sp Gijon,0,2,A,0
SP2,24/04/2005,Elche,Celta,0,1,A,0
SP2,24/04/2005,Poli Ejido,Cadiz,0,0,D,0
SP2,24/04/2005,Pontevedra,Gimnastic,3,1,H,1
SP2,24/04/2005,Salamanca,Malaga B,1,2,A,0
SP2,24/04/2005,Tenerife,Recreativo,2,0,H,2
SP2,24/04/2005,Terrassa,Almeria,1,1,D,0
SP2,24/04/2005,Valladolid,Murcia,0,2,A,0
SP2,24/04/2005,Xerez,Lleida,0,0,D,0
SP2,30/04/2005,Alaves,Salamanca,2,1,H,0
SP2,30/04/2005,Almeria,Xerez,1,2,A,1
SP2,30/04/2005,Ferrol,Elche,0,1,A,0
SP2,30/04/2005,Gimnastic,Terrassa,3,1,H,2
SP2,30/04/2005,Malaga B,Poli Ejido,0,0,D,0
SP2,01/05/2005,Cadiz,Cordoba,4,1,H,1
SP2,01/05/2005,Celta,Valladolid,2,0,H,0
SP2,01/05/2005,Lleida,Eibar,1,1,D,1
SP2,01/05/2005,Murcia,Tenerife,1,0,H,1
SP2,01/05/2005,Recreativo,Ciudad de Murcia,3,2,H,0
SP2,01/05/2005,Sp Gijon,Pontevedra,3,2,H,1
SP2,07/05/2005,Eibar,Almeria,1,0,H,0
SP2,07/05/2005,Elche,Cadiz,1,1,D,1
SP2,07/05/2005,Tenerife,Celta,3,1,H,2
SP2,07/05/2005,Terrassa,Sp Gijon,1,0,H,0
SP2,08/05/2005,Ciudad de Murcia,Murcia,1,3,A,0
SP2,08/05/2005,Cordoba,Malaga B,5,2,H,2
SP2,08/05/2005,Lleida,Alaves,0,1,A,0
SP2,08/05/2005,Poli Ejido,Salamanca,1,1,D,1
SP2,08/05/2005,Pontevedra,Recreativo,0,0,D,0
SP2,08/05/2005,Valladolid,Ferrol,1,1,D,1
SP2,08/05/2005,Xerez,Gimnastic,1,1,D,1
SP2,14/05/2005,Celta,Ciudad de Murcia,0,1,A,0
SP2,14/05/2005,Ferrol,Tenerife,2,2,D,2
SP2,14/05/2005,Gimnastic,Eibar,3,2,H,1
SP2,14/05/2005,Malaga B,Elche,1,0,H,1
SP2,14/05/2005,Murcia,Pontevedra,2,2,D,1
SP2,15/05/2005,Alaves,Poli Ejido,2,0,H,0
SP2,15/05/2005,Almeria,Lleida,1,1,D,0
SP2,15/05/2005,Cadiz,Valladolid,6,1,H,2
SP2,15/05/2005,Recreativo,Terrassa,2,1,H,0
SP2,15/05/2005,Salamanca,Cordoba,0,3,A,0
SP2,15/05/2005,Sp Gijon,Xerez,0,0,D,0
SP2,21/05/2005,Eibar,Sp Gijon,1,0,H,0
SP2,21/05/2005,Lleida,Gimnastic,2,0,H,0
SP2,21/05/2005,Tenerife,Cadiz,2,0,H,2
SP2,22/05/2005,Almeria,Alaves,0,1,A,0
SP2,22/05/2005,Ciudad de Murcia,Ferrol,3,0,H,1
SP2,22/05/2005,Cordoba,Poli Ejido,2,1,H,1
SP2,22/05/2005,Elche,Salamanca,0,2,A,0
SP2,22/05/2005,Pontevedra,Celta,3,1,H,1
SP2,22/05/2005,Terrassa,Murcia,0,2,A,0
SP2,22/05/2005,Valladolid,Malaga B,3,0,H,2
SP2,22/05/2005,Xerez,Recreativo,0,0,D,0
SP2,28/05/2005,Alaves,Cordoba,1,1,D,1
SP2,28/05/2005,Celta,Terrassa,2,1,H,0
SP2,28/05/2005,Malaga B,Tenerife,2,1,H,0
SP2,28/05/2005,Sp Gijon,Lleida,1,1,D,0
SP2,29/05/2005,Cadiz,Ciudad de Murcia,0,0,D,0
SP2,29/05/2005,Ferrol,Pontevedra,1,2,A,0
SP2,29/05/2005,Gimnastic,Almeria,1,2,A,0
SP2,29/05/2005,Murcia,Xerez,1,1,D,1
SP2,29/05/2005,Poli Ejido,Elche,1,0,H,1
SP2,29/05/2005,Recreativo,Eibar,0,0,D,0
SP2,29/05/2005,Salamanca,Valladolid,1,2,A,0
SP2,04/06/2005,Gimnastic,Alaves,1,0,H,0
SP2,04/06/2005,Pontevedra,Cadiz,1,1,D,0
SP2,05/06/2005,Almeria,Sp Gijon,1,0,H,1
SP2,05/06/2005,Ciudad de Murcia,Malaga B,0,0,D,0
SP2,05/06/2005,Eibar,Murcia,1,0,H,1
SP2,05/06/2005,Elche,Cordoba,1,2,A,1
SP2,05/06/2005,Lleida,Recreativo,2,3,A,1
SP2,05/06/2005,Tenerife,Salamanca,1,4,A,1
SP2,05/06/2005,Terrassa,Ferrol,3,2,H,2
SP2,05/06/2005,Valladolid,Poli Ejido,2,1,H,0
SP2,05/06/2005,Xerez,Celta,3,0,H,
SP2,11/06/2005,Sp Gijon,Gimnastic,0,3,A,0
SP2,12/06/2005,Cadiz,Terrassa,3,1,H,1
SP2,12/06/2005,Celta,Eibar,1,2,A,0
SP2,12/06/2005,Cordoba,Valladolid,3,4,A,2
SP2,12/06/2005,Elche,Alaves,1,2,A,1
SP2,12/06/2005,Ferrol,Xerez,1,2,A,0
SP2,12/06/2005,Malaga B,Pontevedra,1,1,D,0
SP2,12/06/2005,Murcia,Lleida,1,0,H,1
