Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG
D1,17/12/16,Mainz,Hamburg,3,1,H,1
D1,17/12/16,RB Leipzig,Hertha,2,0,H,1
D1,17/12/16,Schalke 04,Freiburg,1,1,D,0
D1,17/12/16,Werder Bremen,FC Koln,1,1,D,1
D1,17/12/16,Wolfsburg,Ein Frankfurt,1,0,H,1
D1,18/12/16,Darmstadt,Bayern Munich,0,1,A,0
D1,18/12/16,Leverkusen,Ingolstadt,1,2,A,0
D1,20/12/16,Dortmund,Augsburg,1,1,D,0
D1,20/12/16,Ein Frankfurt,Mainz,3,0,H,1
D1,20/12/16,Hamburg,Schalke 04,2,1,H,0
D1,20/12/16,M'gladbach,Wolfsburg,1,2,A,0
D1,21/12/16,Bayern Munich,RB Leipzig,3,0,H,3
D1,21/12/16,FC Koln,Leverkusen,1,1,D,1
D1,21/12/16,Hertha,Darmstadt,2,0,H,0
D1,21/12/16,Hoffenheim,Werder Bremen,1,1,D,1
D1,21/12/16,Ingolstadt,Freiburg,1,2,A,0
D1,20/01/17,Freiburg,Bayern Munich,1,2,A,1
D1,21/01/17,Augsburg,Hoffenheim,0,2,A,0
D1,21/01/17,Darmstadt,M'gladbach,0,0,D,0
D1,21/01/17,RB Leipzig,Ein Frankfurt,3,0,H,2
D1,21/01/17,Schalke 04,Ingolstadt,1,0,H,0
D1,21/01/17,Werder Bremen,Dortmund,1,2,A,0
D1,21/01/17,Wolfsburg,Hamburg,1,0,H,0
D1,22/01/17,Leverkusen,Hertha,3,1,H,2
D1,22/01/17,Mainz,FC Koln,0,0,D,0
D1,27/01/17,Schalke 04,Ein Frankfurt,0,1,A,0
D1,28/01/17,Darmstadt,FC Koln,1,6,A,0
D1,28/01/17,Ingolstadt,Hamburg,3,1,H,2
D1,28/01/17,Leverkusen,M'gladbach,2,3,A,2
D1,28/01/17,RB Leipzig,Hoffenheim,2,1,H,1
D1,28/01/17,Werder Bremen,Bayern Munich,1,2,A,0
D1,28/01/17,Wolfsburg,Augsburg,1,2,A,1
D1,29/01/17,Freiburg,Hertha,2,1,H,1
D1,29/01/17,Mainz,Dortmund,1,1,D,0
D1,03/02/17,Hamburg,Leverkusen,1,0,H,0
D1,04/02/17,Bayern Munich,Schalke 04,1,1,D,1
D1,04/02/17,Dortmund,RB Leipzig,1,0,H,1
D1,04/02/17,FC Koln,Wolfsburg,1,0,H,0
D1,04/02/17,Hertha,Ingolstadt,1,0,H,1
D1,04/02/17,Hoffenheim,Mainz,4,0,H,1
D1,04/02/17,M'gladbach,Freiburg,3,0,H,0
D1,05/02/17,Augsburg,Werder Bremen,3,2,H,1
D1,05/02/17,Ein Frankfurt,Darmstadt,2,0,H,0
D1,10/02/17,Mainz,Augsburg,2,0,H,1
D1,11/02/17,Darmstadt,Dortmund,2,1,H,1
D1,11/02/17,Ingolstadt,Bayern Munich,0,2,A,0
D1,11/02/17,Leverkusen,Ein Frankfurt,3,0,H,1
D1,11/02/17,RB Leipzig,Hamburg,0,3,A,0
D1,11/02/17,Schalke 04,Hertha,2,0,H,1
D1,11/02/17,Werder Bremen,M'gladbach,0,1,A,0
D1,12/02/17,Freiburg,FC Koln,2,1,H,1
D1,12/02/17,Wolfsburg,Hoffenheim,2,1,H,0
D1,17/02/17,Augsburg,Leverkusen,1,3,A,0
D1,18/02/17,Dortmund,Wolfsburg,3,0,H,1
D1,18/02/17,Ein Frankfurt,Ingolstadt,0,2,A,0
D1,18/02/17,Hamburg,Freiburg,2,2,D,1
D1,18/02/17,Hertha,Bayern Munich,1,1,D,1
D1,18/02/17,Hoffenheim,Darmstadt,2,0,H,0
D1,18/02/17,Mainz,Werder Bremen,0,2,A,0
D1,19/02/17,FC Koln,Schalke 04,1,1,D,1
D1,19/02/17,M'gladbach,RB Leipzig,1,2,A,0
D1,24/02/17,Wolfsburg,Werder Bremen,1,2,A,1
D1,25/02/17,Bayern Munich,Hamburg,8,0,H,3
D1,25/02/17,Darmstadt,Augsburg,1,2,A,0
D1,25/02/17,Freiburg,Dortmund,0,3,A,0
D1,25/02/17,Hertha,Ein Frankfurt,2,0,H,0
D1,25/02/17,Leverkusen,Mainz,0,2,A,0
D1,25/02/17,RB Leipzig,FC Koln,3,1,H,2
D1,26/02/17,Ingolstadt,M'gladbach,0,2,A,0
D1,26/02/17,Schalke 04,Hoffenheim,1,1,D,1
D1,03/03/17,Augsburg,RB Leipzig,2,2,D,1
D1,04/03/17,Dortmund,Leverkusen,6,2,H,2
D1,04/03/17,FC Koln,Bayern Munich,0,3,A,0
D1,04/03/17,Hoffenheim,Ingolstadt,5,2,H,1
D1,04/03/17,Mainz,Wolfsburg,1,1,D,1
D1,04/03/17,M'gladbach,Schalke 04,4,2,H,1
D1,04/03/17,Werder Bremen,Darmstadt,2,0,H,0
D1,05/03/17,Ein Frankfurt,Freiburg,1,2,A,1
D1,05/03/17,Hamburg,Hertha,1,0,H,0
D1,10/03/17,Leverkusen,Werder Bremen,1,1,D,1
D1,11/03/17,Bayern Munich,Ein Frankfurt,3,0,H,2
D1,11/03/17,Darmstadt,Mainz,2,1,H,2
D1,11/03/17,Freiburg,Hoffenheim,1,1,D,0
D1,11/03/17,Hertha,Dortmund,2,1,H,1
D1,11/03/17,Ingolstadt,FC Koln,2,2,D,1
D1,11/03/17,RB Leipzig,Wolfsburg,0,1,A,0
D1,12/03/17,Hamburg,M'gladbach,2,1,H,1
D1,12/03/17,Schalke 04,Augsburg,3,0,H,3
D1,17/03/17,Dortmund,Ingolstadt,1,0,H,1
D1,18/03/17,Augsburg,Freiburg,1,1,D,1
D1,18/03/17,Ein Frankfurt,Hamburg,0,0,D,0
D1,18/03/17,FC Koln,Hertha,4,2,H,3
D1,18/03/17,Hoffenheim,Leverkusen,1,0,H,0
D1,18/03/17,Werder Bremen,RB Leipzig,3,0,H,1
D1,18/03/17,Wolfsburg,Darmstadt,1,0,H,1
D1,19/03/17,Mainz,Schalke 04,0,1,A,0
D1,19/03/17,M'gladbach,Bayern Munich,0,1,A,0
D1,31/03/17,Hertha,Hoffenheim,1,3,A,1
D1,01/04/17,Bayern Munich,Augsburg,6,0,H,2
D1,01/04/17,Ein Frankfurt,M'gladbach,0,0,D,0
D1,01/04/17,Freiburg,Werder Bremen,2,5,A,0
D1,01/04/17,Hamburg,FC Koln,2,1,H,1
D1,01/04/17,RB Leipzig,Darmstadt,4,0,H,1
D1,01/04/17,Schalke 04,Dortmund,1,1,D,0
D1,02/04/17,Ingolstadt,Mainz,2,1,H,1
D1,02/04/17,Leverkusen,Wolfsburg,3,3,D,1
D1,04/04/17,Dortmund,Hamburg,3,0,H,1
D1,04/04/17,FC Koln,Ein Frankfurt,1,0,H,0
D1,04/04/17,Hoffenheim,Bayern Munich,1,0,H,1
D1,04/04/17,Werder Bremen,Schalke 04,3,0,H,1
D1,05/04/17,Augsburg,Ingolstadt,2,3,A,0
D1,05/04/17,Darmstadt,Leverkusen,0,2,A,0
D1,05/04/17,Mainz,RB Leipzig,2,3,A,0
D1,05/04/17,M'gladbach,Hertha,1,0,H,1
D1,05/04/17,Wolfsburg,Freiburg,0,1,A,0
D1,07/04/17,Ein Frankfurt,Werder Bremen,2,2,D,0
D1,08/04/17,Bayern Munich,Dortmund,4,1,H,2
D1,08/04/17,FC Koln,M'gladbach,2,3,A,1
D1,08/04/17,Freiburg,Mainz,1,0,H,0
D1,08/04/17,Hamburg,Hoffenheim,2,1,H,1
D1,08/04/17,RB Leipzig,Leverkusen,1,0,H,0
D1,08/04/17,Schalke 04,Wolfsburg,4,1,H,2
D1,09/04/17,Hertha,Augsburg,2,0,H,2
D1,09/04/17,Ingolstadt,Darmstadt,3,2,H,1
D1,15/04/17,Augsburg,FC Koln,2,1,H,2
D1,15/04/17,Dortmund,Ein Frankfurt,3,1,H,2
D1,15/04/17,Hoffenheim,M'gladbach,5,3,H,2
D1,15/04/17,Leverkusen,Bayern Munich,0,0,D,0
D1,15/04/17,Mainz,Hertha,1,0,H,1
D1,15/04/17,RB Leipzig,Freiburg,4,0,H,2
D1,15/04/17,Wolfsburg,Ingolstadt,3,0,H,1
D1,16/04/17,Darmstadt,Schalke 04,2,1,H,1
D1,16/04/17,Werder Bremen,Hamburg,2,1,H,1
D1,21/04/17,FC Koln,Hoffenheim,1,1,D,0
D1,22/04/17,Bayern Munich,Mainz,2,2,D,1
D1,22/04/17,Ein Frankfurt,Augsburg,3,1,H,0
D1,22/04/17,Hamburg,Darmstadt,1,2,A,0
D1,22/04/17,Hertha,Wolfsburg,1,0,H,0
D1,22/04/17,Ingolstadt,Werder Bremen,2,4,A,1
D1,22/04/17,M'gladbach,Dortmund,2,3,A,1
D1,23/04/17,Freiburg,Leverkusen,2,1,H,1
D1,23/04/17,Schalke 04,RB Leipzig,1,1,D,0
D1,28/04/17,Leverkusen,Schalke 04,1,4,A,0
D1,29/04/17,Darmstadt,Freiburg,3,0,H,2
D1,29/04/17,Dortmund,FC Koln,0,0,D,0
D1,29/04/17,Mainz,M'gladbach,1,2,A,0
D1,29/04/17,RB Leipzig,Ingolstadt,0,0,D,0
D1,29/04/17,Werder Bremen,Hertha,2,0,H,2
D1,29/04/17,Wolfsburg,Bayern Munich,0,6,A,0
D1,30/04/17,Augsburg,Hamburg,4,0,H,2
D1,30/04/17,Hoffenheim,Ein Frankfurt,1,0,H,0
D1,05/05/17,FC Koln,Werder Bremen,4,3,H,3
D1,06/05/17,Bayern Munich,Darmstadt,1,0,H,1
D1,06/05/17,Dortmund,Hoffenheim,2,1,H,1
D1,06/05/17,Ein Frankfurt,Wolfsburg,0,2,A,0
D1,06/05/17,Hertha,RB Leipzig,1,4,A,0
D1,06/05/17,Ingolstadt,Leverkusen,1,1,D,0
D1,06/05/17,M'gladbach,Augsburg,1,1,D,0
D1,07/05/17,Freiburg,Schalke 04,2,0,H,2
D1,07/05/17,Hamburg,Mainz,0,0,D,0
D1,13/05/17,Augsburg,Dortmund,1,1,D,1
D1,13/05/17,Darmstadt,Hertha,0,2,A,0
D1,13/05/17,Freiburg,Ingolstadt,1,1,D,1
D1,13/05/17,Leverkusen,FC Koln,2,2,D,0
D1,13/05/17,Mainz,Ein Frankfurt,4,2,H,0
D1,13/05/17,RB Leipzig,Bayern Munich,4,5,A,2
D1,13/05/17,Schalke 04,Hamburg,1,1,D,1
D1,13/05/17,Werder Bremen,Hoffenheim,3,5,A,0
D1,13/05/17,Wolfsburg,M'gladbach,1,1,D,0
D1,20/05/17,Bayern Munich,Freiburg,4,1,H,1
D1,20/05/17,Dortmund,Werder Bremen,4,3,H,2
D1,20/05/17,Ein Frankfurt,RB Leipzig,2,2,D,0
D1,20/05/17,FC Koln,Mainz,2,0,H,1
D1,20/05/17,Hamburg,Wolfsburg,2,1,H,1
D1,20/05/17,Hertha,Leverkusen,2,6,A,0
D1,20/05/17,Hoffenheim,Augsburg,0,0,D,0
D1,20/05/17,Ingolstadt,Schalke 04,1,1,D,1
D1,20/05/17,M'gladbach,Darmstadt,2,2,D,0
