Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
D2,09/12/2019,19:30,Stuttgart,Nurnberg,3,1,H
D2,13/12/2019,17:30,Bochum,Hannover,2,1,H
D2,13/12/2019,17:30,Erzgebirge Aue,Regensburg,1,0,H
D2,14/12/2019,12:00,Heidenheim,Bielefeld,0,0,D
D2,14/12/2019,12:00,Karlsruhe,Greuther Furth,1,5,A
D2,14/12/2019,12:00,St Pauli,Wehen,3,1,H
D2,15/12/2019,12:30,Nurnberg,Holstein Kiel,2,2,D
D2,15/12/2019,12:30,Osnabruck,Dresden,3,0,H
D2,15/12/2019,12:30,Sandhausen,Hamburg,1,1,D
D2,16/12/2019,19:30,Darmstadt,Stuttgart,1,1,D
D2,20/12/2019,17:30,Karlsruhe,Wehen,0,1,A
D2,20/12/2019,17:30,Nurnberg,Dresden,2,0,H
D2,21/12/2019,12:00,Darmstadt,Hamburg,2,2,D
D2,21/12/2019,12:00,Erzgebirge Aue,Greuther Furth,3,1,H
D2,21/12/2019,12:00,Hannover,Stuttgart,2,2,D
D2,21/12/2019,12:00,St Pauli,Bielefeld,3,0,H
D2,22/12/2019,12:30,Bochum,Regensburg,2,3,A
D2,22/12/2019,12:30,Heidenheim,Osnabruck,3,1,H
D2,22/12/2019,12:30,Sandhausen,Holstein Kiel,2,2,D
D2,28/01/2020,17:30,Bielefeld,Bochum,2,0,H
D2,28/01/2020,19:30,Greuther Furth,St Pauli,3,0,H
D2,28/01/2020,19:30,Regensburg,Hannover,1,0,H
D2,28/01/2020,19:30,Wehen,Erzgebirge Aue,1,0,H
D2,29/01/2020,17:30,Stuttgart,Heidenheim,3,0,H
D2,29/01/2020,19:30,Dresden,Karlsruhe,1,0,H
D2,29/01/2020,19:30,Holstein Kiel,Darmstadt,1,1,D
D2,29/01/2020,19:30,Osnabruck,Sandhausen,1,3,A
D2,30/01/2020,19:30,Hamburg,Nurnberg,4,1,H
D2,31/01/2020,17:30,Erzgebirge Aue,Bielefeld,0,0,D
D2,31/01/2020,17:30,Regensburg,Greuther Furth,0,2,A
D2,01/02/2020,12:00,Hannover,Wehen,2,2,D
D2,01/02/2020,12:00,Karlsruhe,Holstein Kiel,0,2,A
D2,01/02/2020,12:00,St Pauli,Stuttgart,1,1,D
D2,02/02/2020,12:30,Darmstadt,Osnabruck,2,2,D
D2,02/02/2020,12:30,Heidenheim,Dresden,0,0,D
D2,02/02/2020,12:30,Nurnberg,Sandhausen,2,0,H
D2,03/02/2020,19:30,Bochum,Hamburg,1,3,A
D2,07/02/2020,17:30,Dresden,Darmstadt,2,3,A
D2,07/02/2020,17:30,Sandhausen,Heidenheim,0,1,A
D2,08/02/2020,12:00,Hamburg,Karlsruhe,2,0,H
D2,08/02/2020,12:00,Osnabruck,Nurnberg,0,1,A
D2,08/02/2020,12:00,Stuttgart,Erzgebirge Aue,3,0,H
D2,09/02/2020,12:30,Bielefeld,Regensburg,6,0,H
D2,09/02/2020,12:30,Greuther Furth,Hannover,1,3,A
D2,09/02/2020,12:30,Wehen,Bochum,0,1,A
D2,10/02/2020,19:30,Holstein Kiel,St Pauli,2,1,H
D2,14/02/2020,17:30,Heidenheim,Nurnberg,2,2,D
D2,14/02/2020,17:30,St Pauli,Dresden,0,0,D
D2,15/02/2020,12:00,Greuther Furth,Bielefeld,2,4,A
D2,15/02/2020,12:00,Hannover,Hamburg,1,1,D
D2,15/02/2020,12:00,Regensburg,Wehen,1,0,H
D2,16/02/2020,12:30,Darmstadt,Sandhausen,1,0,H
D2,16/02/2020,12:30,Erzgebirge Aue,Holstein Kiel,1,2,A
D2,16/02/2020,12:30,Karlsruhe,Osnabruck,1,1,D
D2,17/02/2020,19:30,Bochum,Stuttgart,0,1,A
D2,21/02/2020,17:30,Osnabruck,Erzgebirge Aue,0,0,D
D2,21/02/2020,17:30,Wehen,Greuther Furth,1,1,D
D2,22/02/2020,12:00,Dresden,Bochum,1,2,A
D2,22/02/2020,12:00,Hamburg,St Pauli,0,2,A
D2,22/02/2020,12:00,Holstein Kiel,Heidenheim,0,1,A
D2,22/02/2020,12:00,Stuttgart,Regensburg,2,0,H
D2,23/02/2020,12:30,Bielefeld,Hannover,1,0,H
D2,23/02/2020,12:30,Nurnberg,Darmstadt,1,2,A
D2,23/02/2020,12:30,Sandhausen,Karlsruhe,0,2,A
D2,28/02/2020,17:30,Karlsruhe,Nurnberg,0,1,A
D2,28/02/2020,17:30,Regensburg,Dresden,1,2,A
D2,29/02/2020,12:00,Darmstadt,Heidenheim,2,0,H
D2,29/02/2020,12:00,Erzgebirge Aue,Hamburg,3,0,H
D2,29/02/2020,12:00,Greuther Furth,Stuttgart,2,0,H
D2,01/03/2020,12:30,Bielefeld,Wehen,1,0,H
D2,01/03/2020,12:30,Bochum,Sandhausen,4,4,D
D2,01/03/2020,12:30,St Pauli,Osnabruck,3,1,H
D2,02/03/2020,19:30,Hannover,Holstein Kiel,3,1,H
D2,06/03/2020,17:30,Nurnberg,Hannover,0,3,A
D2,06/03/2020,17:30,Osnabruck,Wehen,2,6,A
D2,07/03/2020,12:00,Darmstadt,Bochum,0,0,D
D2,07/03/2020,12:00,Hamburg,Regensburg,2,1,H
D2,07/03/2020,12:00,Heidenheim,Karlsruhe,3,1,H
D2,08/03/2020,12:30,Dresden,Erzgebirge Aue,2,1,H
D2,08/03/2020,12:30,Holstein Kiel,Greuther Furth,1,1,D
D2,08/03/2020,12:30,Sandhausen,St Pauli,2,2,D
D2,09/03/2020,19:30,Stuttgart,Bielefeld,1,1,D
D2,16/05/2020,12:00,Bochum,Heidenheim,3,0,H
D2,16/05/2020,12:00,Erzgebirge Aue,Sandhausen,3,1,H
D2,16/05/2020,12:00,Karlsruhe,Darmstadt,2,0,H
D2,16/05/2020,12:00,Regensburg,Holstein Kiel,2,2,D
D2,17/05/2020,12:30,Bielefeld,Osnabruck,1,1,D
D2,17/05/2020,12:30,Greuther Furth,Hamburg,2,2,D
D2,17/05/2020,12:30,St Pauli,Nurnberg,1,0,H
D2,17/05/2020,12:30,Wehen,Stuttgart,2,1,H
D2,22/05/2020,17:30,Heidenheim,Wehen,1,0,H
D2,22/05/2020,17:30,Nurnberg,Erzgebirge Aue,1,1,D
D2,23/05/2020,12:00,Darmstadt,St Pauli,4,0,H
D2,23/05/2020,12:00,Osnabruck,Hannover,2,4,A
D2,23/05/2020,12:00,Sandhausen,Regensburg,0,0,D
D2,24/05/2020,12:30,Hamburg,Bielefeld,0,0,D
D2,24/05/2020,12:30,Holstein Kiel,Stuttgart,3,2,H
D2,24/05/2020,12:30,Karlsruhe,Bochum,0,0,D
D2,26/05/2020,17:30,Erzgebirge Aue,Darmstadt,1,3,A
D2,26/05/2020,17:30,Greuther Furth,Osnabruck,0,2,A
D2,26/05/2020,17:30,Regensburg,Nurnberg,2,2,D
D2,26/05/2020,17:30,Wehen,Sandhausen,0,1,A
D2,27/05/2020,17:30,Bochum,Holstein Kiel,2,1,H
D2,27/05/2020,17:30,Hannover,Karlsruhe,1,1,D
D2,27/05/2020,17:30,St Pauli,Heidenheim,0,0,D
D2,28/05/2020,19:30,Stuttgart,Hamburg,3,2,H
D2,29/05/2020,17:30,Darmstadt,Greuther Furth,1,1,D
D2,29/05/2020,17:30,Osnabruck,Regensburg,2,2,D
D2,30/05/2020,12:00,Holstein Kiel,Bielefeld,1,2,A
D2,30/05/2020,12:00,Karlsruhe,St Pauli,1,1,D
D2,30/05/2020,12:00,Nurnberg,Bochum,0,0,D
D2,30/05/2020,12:00,Sandhausen,Hannover,3,1,H
D2,31/05/2020,12:30,Dresden,Stuttgart,0,2,A
D2,31/05/2020,12:30,Hamburg,Wehen,3,2,H
D2,31/05/2020,12:30,Heidenheim,Erzgebirge Aue,3,0,H
D2,03/06/2020,17:30,Hannover,Dresden,3,0,H
D2,05/06/2020,17:30,Bochum,St Pauli,2,0,H
D2,05/06/2020,17:30,Greuther Furth,Sandhausen,1,2,A
D2,06/06/2020,12:00,Bielefeld,Nurnberg,1,1,D
D2,06/06/2020,12:00,Regensburg,Darmstadt,3,0,H
D2,06/06/2020,12:00,Wehen,Dresden,2,3,A
D2,07/06/2020,12:30,Erzgebirge Aue,Karlsruhe,1,0,H
D2,07/06/2020,12:30,Hannover,Heidenheim,2,1,H
D2,07/06/2020,12:30,Stuttgart,Osnabruck,0,0,D
D2,08/06/2020,19:30,Hamburg,Holstein Kiel,3,3,D
D2,09/06/2020,17:30,Dresden,Greuther Furth,1,1,D
D2,12/06/2020,17:30,Dresden,Hamburg,0,1,A
D2,12/06/2020,17:30,Sandhausen,Bielefeld,0,0,D
D2,13/06/2020,12:00,Heidenheim,Regensburg,4,1,H
D2,13/06/2020,12:00,Holstein Kiel,Wehen,1,2,A
D2,13/06/2020,12:00,Nurnberg,Greuther Furth,0,1,A
D2,13/06/2020,12:00,Osnabruck,Bochum,0,2,A
D2,14/06/2020,12:30,Darmstadt,Hannover,3,2,H
D2,14/06/2020,12:30,Karlsruhe,Stuttgart,2,1,H
D2,14/06/2020,12:30,St Pauli,Erzgebirge Aue,2,1,H
D2,15/06/2020,19:30,Bielefeld,Dresden,4,0,H
D2,16/06/2020,17:30,Greuther Furth,Heidenheim,0,0,D
D2,16/06/2020,17:30,Hamburg,Osnabruck,1,1,D
D2,16/06/2020,17:30,Wehen,Nurnberg,0,6,A
D2,17/06/2020,17:30,Erzgebirge Aue,Bochum,1,2,A
D2,17/06/2020,17:30,Hannover,St Pauli,4,0,H
D2,17/06/2020,17:30,Regensburg,Karlsruhe,2,1,H
D2,17/06/2020,17:30,Stuttgart,Sandhausen,5,1,H
D2,18/06/2020,17:30,Holstein Kiel,Dresden,2,0,H
D2,18/06/2020,19:30,Bielefeld,Darmstadt,1,0,H
D2,21/06/2020,14:30,Bochum,Greuther Furth,2,2,D
D2,21/06/2020,14:30,Darmstadt,Wehen,3,1,H
D2,21/06/2020,14:30,Erzgebirge Aue,Hannover,2,1,H
D2,21/06/2020,14:30,Heidenheim,Hamburg,2,1,H
D2,21/06/2020,14:30,Karlsruhe,Bielefeld,3,3,D
D2,21/06/2020,14:30,Nurnberg,Stuttgart,0,6,A
D2,21/06/2020,14:30,Osnabruck,Holstein Kiel,4,1,H
D2,21/06/2020,14:30,Sandhausen,Dresden,0,1,A
D2,21/06/2020,14:30,St Pauli,Regensburg,1,1,D
D2,28/06/2020,14:30,Bielefeld,Heidenheim,3,0,H
D2,28/06/2020,14:30,Dresden,Osnabruck,2,2,D
D2,28/06/2020,14:30,Greuther Furth,Karlsruhe,1,2,A
D2,28/06/2020,14:30,Hamburg,Sandhausen,1,5,A
D2,28/06/2020,14:30,Hannover,Bochum,2,0,H
D2,28/06/2020,14:30,Holstein Kiel,Nurnberg,1,1,D
D2,28/06/2020,14:30,Regensburg,Erzgebirge Aue,1,2,A
D2,28/06/2020,14:30,Stuttgart,Darmstadt,1,3,A
D2,28/06/2020,14:30,Wehen,St Pauli,5,3,H
