Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG
D2,24/11/2008,Hansa Rostock,Munich 1860,0,1,A,0
D2,28/11/2008,Kaiserslautern,Aachen,1,1,D,0
D2,28/11/2008,Koblenz,Ahlen,4,1,H,3
D2,28/11/2008,Osnabruck,Nurnberg,1,1,D,0
D2,30/11/2008,Augsburg,Hansa Rostock,2,0,H,1
D2,30/11/2008,Greuther Furth,Freiburg,1,1,D,1
D2,30/11/2008,Munich 1860,Wehen,3,3,D,2
D2,30/11/2008,Oberhausen,Duisburg,0,3,A,0
D2,30/11/2008,St Pauli,Ingolstadt,1,0,H,1
D2,01/12/2008,Frankfurt FSV,Mainz,1,4,A,0
D2,05/12/2008,Aachen,Munich 1860,2,0,H,1
D2,05/12/2008,Ingolstadt,Frankfurt FSV,1,1,D,0
D2,05/12/2008,Mainz,Greuther Furth,0,1,A,0
D2,07/12/2008,Ahlen,Osnabruck,1,2,A,1
D2,07/12/2008,Duisburg,Kaiserslautern ,0,0,D,0
D2,07/12/2008,Freiburg,Oberhausen,2,1,H,0
D2,07/12/2008,St Pauli,Koblenz,3,2,H,1
D2,07/12/2008,Wehen,Augsburg,1,2,A,0
D2,08/12/2008,Nurnberg,Hansa Rostock,4,0,H,3
D2,12/12/2008,Frankfurt FSV,St Pauli,1,0,H,0
D2,12/12/2008,Koblenz,Ingolstadt,0,1,A,0
D2,12/12/2008,Osnabruck,Duisburg,1,1,D,1
D2,14/12/2008,Augsburg,Aachen,3,1,H,0
D2,14/12/2008,Greuther Furth,Ahlen,3,0,H,1
D2,14/12/2008,Hansa Rostock,Wehen,1,0,H,1
D2,14/12/2008,Munich 1860,Nurnberg,1,1,D,0
D2,14/12/2008,Oberhausen,Mainz,2,1,H,1
D2,15/12/2008,Kaiserslautern ,Freiburg,2,0,H,0
D2,30/01/2009,Augsburg,Nurnberg,0,0,D,0
D2,30/01/2009,Oberhausen,Koblenz,0,0,D,0
D2,30/01/2009,Osnabruck,St Pauli,2,2,D,1
D2,01/02/2009,Frankfurt FSV,Ahlen,4,0,H,2
D2,01/02/2009,Greuther Furth,Ingolstadt,6,1,H,5
D2,01/02/2009,Hansa Rostock,Duisburg,0,1,A,0
D2,01/02/2009,Munich 1860,Freiburg,0,2,A,0
D2,01/02/2009,Wehen,Aachen,1,0,H,1
D2,02/02/2009,Kaiserslautern,Mainz,1,1,D,0
D2,06/02/2009,Aachen,Hansa Rostock,3,3,D,0
D2,06/02/2009,Freiburg,Osnabruck,4,1,H,1
D2,06/02/2009,Koblenz,Frankfurt FSV,1,3,A,1
D2,08/02/2009,Ahlen,Augsburg,2,1,H,0
D2,08/02/2009,Duisburg,Wehen,2,1,H,2
D2,08/02/2009,Ingolstadt,Oberhausen,0,0,D,0
D2,08/02/2009,Mainz,Munich 1860,2,2,D,2
D2,08/02/2009,St Pauli,Greuther Furth,0,3,A,0
D2,09/02/2009,Nurnberg,Kaiserslautern ,3,0,H,2
D2,13/02/2009,Greuther Furth,Frankfurt FSV,0,0,D,0
D2,13/02/2009,Oberhausen,St Pauli,3,2,H,3
D2,13/02/2009,Wehen,Koblenz,1,3,A,0
D2,15/02/2009,Aachen,Nurnberg,6,2,H,4
D2,15/02/2009,Augsburg,Duisburg,1,1,D,1
D2,15/02/2009,Kaiserslautern,Ingolstadt,2,0,H,1
D2,15/02/2009,Munich 1860,Ahlen,2,1,H,1
D2,15/02/2009,Osnabruck,Mainz,1,3,A,1
D2,16/02/2009,Hansa Rostock,Freiburg,1,3,A,1
D2,20/02/2009,Freiburg,Augsburg,1,0,H,0
D2,20/02/2009,Ingolstadt,Aachen,0,0,D,0
D2,20/02/2009,Mainz,Hansa Rostock,3,1,H,1
D2,22/02/2009,Ahlen,Oberhausen,1,3,A,0
D2,22/02/2009,Duisburg,Munich 1860,4,1,H,2
D2,22/02/2009,Frankfurt FSV,Osnabruck,1,0,H,0
D2,22/02/2009,Koblenz,Greuther Furth,3,0,H,2
D2,22/02/2009,Nurnberg,Wehen,1,0,H,0
D2,23/02/2009,St Pauli,Kaiserslautern ,2,0,H,0
D2,27/02/2009,Hansa Rostock,Ahlen,0,0,D,0
D2,27/02/2009,Nurnberg,Mainz,0,0,D,0
D2,27/02/2009,Wehen,Freiburg,0,1,A,0
D2,01/03/2009,Augsburg,Koblenz,0,2,A,0
D2,01/03/2009,Kaiserslautern,Greuther Furth,1,2,A,1
D2,01/03/2009,Munich 1860,St Pauli,5,1,H,4
D2,01/03/2009,Oberhausen,Frankfurt FSV,2,0,H,0
D2,01/03/2009,Osnabruck,Ingolstadt,1,0,H,1
D2,02/03/2009,Aachen,Duisburg,1,2,A,1
D2,06/03/2009,Frankfurt FSV,Kaiserslautern ,1,0,H,0
D2,06/03/2009,Koblenz,Osnabruck,3,0,H,2
D2,06/03/2009,St Pauli,Hansa Rostock,3,2,H,0
D2,08/03/2009,Ahlen,Wehen,1,0,H,1
D2,08/03/2009,Freiburg,Aachen,2,1,H,1
D2,08/03/2009,Greuther Furth,Oberhausen,3,1,H,0
D2,08/03/2009,Ingolstadt,Munich 1860,2,3,A,2
D2,08/03/2009,Mainz,Augsburg,1,1,D,0
D2,09/03/2009,Duisburg,Nurnberg,2,2,D,0
D2,13/03/2009,Kaiserslautern,Koblenz,2,1,H,1
D2,13/03/2009,Munich 1860,Frankfurt FSV,1,1,D,0
D2,13/03/2009,Nurnberg,Ahlen,4,0,H,2
D2,15/03/2009,Aachen,St Pauli,1,3,A,0
D2,15/03/2009,Augsburg,Oberhausen,1,2,A,0
D2,15/03/2009,Duisburg,Freiburg,2,0,H,0
D2,15/03/2009,Hansa Rostock,Ingolstadt,1,1,D,1
D2,15/03/2009,Osnabruck,Greuther Furth,5,1,H,1
D2,16/03/2009,Wehen,Mainz,0,2,A,0
D2,20/03/2009,Frankfurt FSV,Wehen,2,1,H,1
D2,20/03/2009,Koblenz,Hansa Rostock,1,1,D,1
D2,20/03/2009,Oberhausen,Osnabruck,0,0,D,0
D2,22/03/2009,Ahlen,Kaiserslautern ,0,1,A,0
D2,22/03/2009,Greuther Furth,Munich 1860,1,0,H,0
D2,22/03/2009,Ingolstadt,Duisburg,0,0,D,0
D2,22/03/2009,Mainz,Aachen,1,4,A,0
D2,22/03/2009,St Pauli,Augsburg,1,1,D,0
D2,23/03/2009,Freiburg,Nurnberg,0,1,A,0
D2,03/04/2009,Augsburg,Ingolstadt,1,1,D,0
D2,03/04/2009,Duisburg,Mainz,0,1,A,0
D2,03/04/2009,Nurnberg,Koblenz,2,0,H,1
D2,05/04/2009,Aachen,Greuther Furth,1,0,H,0
D2,05/04/2009,Hansa Rostock,Frankfurt FSV,2,0,H,1
D2,05/04/2009,Kaiserslautern,Oberhausen,1,1,D,1
D2,05/04/2009,Munich 1860,Osnabruck,1,1,D,0
D2,05/04/2009,Wehen,St Pauli,3,1,H,1
D2,06/04/2009,Freiburg,Ahlen,1,1,D,0
D2,09/04/2009,Greuther Furth,Hansa Rostock,0,1,A,0
D2,09/04/2009,Ingolstadt,Wehen,0,0,D,0
D2,09/04/2009,Oberhausen,Nurnberg,0,3,A,0
D2,12/04/2009,Ahlen,Aachen,0,2,A,0
D2,12/04/2009,Frankfurt FSV,Augsburg,2,1,H,1
D2,12/04/2009,Koblenz,Munich 1860,3,2,H,2
D2,12/04/2009,Osnabruck,Kaiserslautern ,0,2,A,0
D2,12/04/2009,St Pauli,Duisburg,2,2,D,1
D2,13/04/2009,Mainz,Freiburg,1,2,A,1
D2,17/04/2009,Augsburg,Osnabruck,3,0,H,2
D2,17/04/2009,Hansa Rostock,Oberhausen,3,1,H,2
D2,17/04/2009,Mainz,Ahlen,0,0,D,0
D2,19/04/2009,Aachen,Frankfurt FSV,2,0,H,0
D2,19/04/2009,Duisburg,Koblenz,2,3,A,1
D2,19/04/2009,Freiburg,Ingolstadt,3,2,H,2
D2,19/04/2009,Nurnberg,St Pauli,2,0,H,1
D2,19/04/2009,Wehen,Greuther Furth,0,1,A,0
D2,20/04/2009,Munich 1860,Kaiserslautern ,1,1,D,1
D2,24/04/2009,Ahlen,Duisburg,0,2,A,0
D2,24/04/2009,Greuther Furth,Augsburg,2,1,H,2
D2,24/04/2009,St Pauli,Freiburg,1,2,A,1
D2,26/04/2009,Frankfurt FSV,Nurnberg,2,1,H,1
D2,26/04/2009,Ingolstadt,Mainz,3,4,A,1
D2,26/04/2009,Kaiserslautern,Wehen,1,0,H,0
D2,26/04/2009,Koblenz,Aachen,0,2,A,0
D2,26/04/2009,Oberhausen,Munich 1860,1,1,D,1
D2,27/04/2009,Osnabruck,Hansa Rostock,0,0,D,0
D2,01/05/2009,Augsburg,Munich 1860,3,0,H,1
D2,01/05/2009,Hansa Rostock,Kaiserslautern ,5,1,H,2
D2,01/05/2009,Wehen,Osnabruck,0,1,A,0
D2,03/05/2009,Aachen,Oberhausen,2,2,D,1
D2,03/05/2009,Ahlen,St Pauli,1,0,H,0
D2,03/05/2009,Freiburg,Frankfurt FSV,4,1,H,2
D2,03/05/2009,Mainz,Koblenz,2,0,H,1
D2,03/05/2009,Nurnberg,Ingolstadt,1,0,H,1
D2,04/05/2009,Duisburg,Greuther Furth,2,0,H,0
D2,08/05/2009,Frankfurt FSV,Duisburg,0,0,D,0
D2,08/05/2009,Kaiserslautern,Augsburg,1,0,H,1
D2,08/05/2009,Munich 1860,Hansa Rostock,3,3,D,1
D2,08/05/2009,Oberhausen,Wehen,0,1,A,0
D2,08/05/2009,Osnabruck,Aachen,2,1,H,1
D2,10/05/2009,Greuther Furth,Nurnberg,1,1,D,0
D2,10/05/2009,Ingolstadt,Ahlen,0,2,A,0
D2,10/05/2009,Koblenz,Freiburg,2,5,A,2
D2,10/05/2009,St Pauli,Mainz,2,0,H,1
D2,12/05/2009,Aachen,Kaiserslautern ,1,0,H,0
D2,12/05/2009,Duisburg,Oberhausen,1,1,D,0
D2,12/05/2009,Hansa Rostock,Augsburg,3,3,D,1
D2,12/05/2009,Wehen,Munich 1860,0,0,D,0
D2,13/05/2009,Ahlen,Koblenz,1,1,D,0
D2,13/05/2009,Freiburg,Greuther Furth,0,0,D,0
D2,13/05/2009,Mainz,Frankfurt FSV,2,1,H,1
D2,13/05/2009,Nurnberg,Osnabruck,2,0,H,1
D2,14/05/2009,Ingolstadt,St Pauli,0,1,A,0
D2,17/05/2009,Augsburg,Wehen,1,1,D,0
D2,17/05/2009,Frankfurt FSV,Ingolstadt,1,1,D,0
D2,17/05/2009,Greuther Furth,Mainz,0,2,A,0
D2,17/05/2009,Hansa Rostock,Nurnberg,0,0,D,0
D2,17/05/2009,Kaiserslautern,Duisburg,3,5,A,0
D2,17/05/2009,Koblenz,St Pauli,2,1,H,2
D2,17/05/2009,Munich 1860,Aachen,1,1,D,1
D2,17/05/2009,Oberhausen,Freiburg,1,0,H,0
D2,17/05/2009,Osnabruck,Ahlen,2,2,D,1
D2,24/05/2009,Aachen,Augsburg,4,0,H,3
D2,24/05/2009,Ahlen,Greuther Furth,2,4,A,1
D2,24/05/2009,Duisburg,Osnabruck,4,1,H,2
D2,24/05/2009,Freiburg,Kaiserslautern ,4,3,H,2
D2,24/05/2009,Ingolstadt,Koblenz,4,0,H,2
D2,24/05/2009,Mainz,Oberhausen,4,0,H,2
D2,24/05/2009,Nurnberg,Munich 1860,2,1,H,2
D2,24/05/2009,St Pauli,Frankfurt FSV,2,0,H,1
D2,24/05/2009,Wehen,Hansa Rostock,1,1,D,1
