Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
D2,15/07/2022,19:30,Kaiserslautern,Hannover,2,1,H
D2,16/07/2022,12:00,Greuther Furth,Holstein Kiel,2,2,D
D2,16/07/2022,12:00,Regensburg,Darmstadt,2,0,H
D2,16/07/2022,12:00,Sandhausen,Bielefeld,2,1,H
D2,16/07/2022,12:00,St Pauli,Nurnberg,3,2,H
D2,16/07/2022,19:30,Magdeburg,Fortuna Dusseldorf,1,2,A
D2,17/07/2022,12:30,Braunschweig,Hamburg,0,2,A
D2,17/07/2022,12:30,Hansa Rostock,Heidenheim,0,1,A
D2,17/07/2022,12:30,Paderborn,Karlsruhe,5,0,H
D2,22/07/2022,17:30,Darmstadt,Sandhausen,2,1,H
D2,22/07/2022,17:30,Fortuna Dusseldorf,Paderborn,2,1,H
D2,23/07/2022,12:00,Heidenheim,Braunschweig,3,0,H
D2,23/07/2022,12:00,Holstein Kiel,Kaiserslautern,2,2,D
D2,23/07/2022,12:00,Nurnberg,Greuther Furth,2,0,H
D2,23/07/2022,19:30,Hannover,St Pauli,2,2,D
D2,24/07/2022,12:30,Bielefeld,Regensburg,0,3,A
D2,24/07/2022,12:30,Hamburg,Hansa Rostock,0,1,A
D2,24/07/2022,12:30,Karlsruhe,Magdeburg,2,3,A
D2,05/08/2022,17:30,Greuther Furth,Karlsruhe,1,1,D
D2,05/08/2022,17:30,Sandhausen,Fortuna Dusseldorf,1,0,H
D2,06/08/2022,12:00,Hamburg,Heidenheim,1,0,H
D2,06/08/2022,12:00,Paderborn,Hannover,4,2,H
D2,06/08/2022,12:00,Regensburg,Nurnberg,0,0,D
D2,06/08/2022,19:30,Hansa Rostock,Bielefeld,2,1,H
D2,07/08/2022,12:30,Braunschweig,Darmstadt,0,1,A
D2,07/08/2022,12:30,Kaiserslautern,St Pauli,2,1,H
D2,07/08/2022,12:30,Magdeburg,Holstein Kiel,1,2,A
D2,12/08/2022,17:30,Kaiserslautern,Paderborn,0,1,A
D2,12/08/2022,17:30,Nurnberg,Heidenheim,0,3,A
D2,13/08/2022,12:00,Bielefeld,Hamburg,0,2,A
D2,13/08/2022,12:00,Holstein Kiel,Braunschweig,3,0,H
D2,13/08/2022,12:00,Karlsruhe,Sandhausen,3,2,H
D2,13/08/2022,19:30,Darmstadt,Hansa Rostock,4,0,H
D2,14/08/2022,12:30,Fortuna Dusseldorf,Greuther Furth,2,2,D
D2,14/08/2022,12:30,Hannover,Regensburg,1,0,H
D2,14/08/2022,12:30,St Pauli,Magdeburg,3,0,H
D2,19/08/2022,17:30,Hamburg,Darmstadt,1,2,A
D2,19/08/2022,17:30,Magdeburg,Hannover,0,4,A
D2,20/08/2022,12:00,Paderborn,Holstein Kiel,7,2,H
D2,20/08/2022,12:00,Regensburg,Karlsruhe,0,6,A
D2,20/08/2022,12:00,Sandhausen,Nurnberg,1,2,A
D2,20/08/2022,19:30,Braunschweig,Fortuna Dusseldorf,2,2,D
D2,21/08/2022,12:30,Greuther Furth,Kaiserslautern,1,3,A
D2,21/08/2022,12:30,Hansa Rostock,St Pauli,2,0,H
D2,21/08/2022,12:30,Heidenheim,Bielefeld,1,1,D
D2,26/08/2022,17:30,Bielefeld,Braunschweig,4,1,H
D2,26/08/2022,17:30,Fortuna Dusseldorf,Regensburg,4,0,H
D2,27/08/2022,12:00,Darmstadt,Heidenheim,2,2,D
D2,27/08/2022,12:00,Karlsruhe,Hansa Rostock,2,0,H
D2,27/08/2022,12:00,St Pauli,Paderborn,2,2,D
D2,27/08/2022,19:30,Nurnberg,Hamburg,0,2,A
D2,28/08/2022,12:30,Hannover,Greuther Furth,2,1,H
D2,28/08/2022,12:30,Holstein Kiel,Sandhausen,1,0,H
D2,28/08/2022,12:30,Kaiserslautern,Magdeburg,4,4,D
D2,02/09/2022,17:30,Braunschweig,Nurnberg,4,2,H
D2,02/09/2022,17:30,Heidenheim,Fortuna Dusseldorf,2,1,H
D2,03/09/2022,12:00,Greuther Furth,St Pauli,2,2,D
D2,03/09/2022,12:00,Paderborn,Magdeburg,1,0,H
D2,03/09/2022,12:00,Regensburg,Holstein Kiel,0,0,D
D2,03/09/2022,19:30,Hamburg,Karlsruhe,1,0,H
D2,04/09/2022,12:30,Darmstadt,Bielefeld,1,1,D
D2,04/09/2022,12:30,Hansa Rostock,Hannover,0,1,A
D2,04/09/2022,12:30,Sandhausen,Kaiserslautern,0,0,D
D2,09/09/2022,17:30,Holstein Kiel,Hamburg,2,3,A
D2,09/09/2022,17:30,Nurnberg,Bielefeld,1,0,H
D2,10/09/2022,12:00,Hannover,Braunschweig,1,1,D
D2,10/09/2022,12:00,Karlsruhe,Heidenheim,0,0,D
D2,10/09/2022,12:00,Paderborn,Regensburg,3,0,H
D2,10/09/2022,19:30,Fortuna Dusseldorf,Hansa Rostock,3,1,H
D2,11/09/2022,12:30,Kaiserslautern,Darmstadt,3,3,D
D2,11/09/2022,12:30,Magdeburg,Greuther Furth,2,1,H
D2,11/09/2022,12:30,St Pauli,Sandhausen,1,1,D
D2,16/09/2022,17:30,Braunschweig,Karlsruhe,2,1,H
D2,16/09/2022,17:30,Sandhausen,Hannover,2,3,A
