Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG
D2,21/09/16,Erzgebirge Aue,Bielefeld,1,1,D,1
D2,21/09/16,Hannover,Karlsruhe,1,0,H,1
D2,21/09/16,Kaiserslautern,Dresden,3,0,H,1
D2,21/09/16,Wurzburger Kickers,Union Berlin,0,1,A,0
D2,22/09/16,St Pauli,Munich 1860,2,2,D,1
D2,23/09/16,Bochum,Stuttgart,1,1,D,0
D2,23/09/16,Braunschweig,Fortuna Dusseldorf,2,1,H,2
D2,23/09/16,Greuther Furth,Sandhausen,1,1,D,0
D2,24/09/16,Heidenheim,Kaiserslautern,3,0,H,2
D2,24/09/16,Karlsruhe,Erzgebirge Aue,2,0,H,0
D2,25/09/16,Bielefeld,Nurnberg,1,3,A,1
D2,25/09/16,Dresden,Wurzburger Kickers,2,2,D,1
D2,25/09/16,Munich 1860,Hannover,0,2,A,0
D2,26/09/16,Union Berlin,St Pauli,2,0,H,2
D2,30/09/16,Erzgebirge Aue,Bochum,2,4,A,2
D2,30/09/16,Nurnberg,Union Berlin,2,0,H,1
D2,30/09/16,Sandhausen,Dresden,2,0,H,2
D2,01/10/16,Fortuna Dusseldorf,Karlsruhe,1,1,D,1
D2,01/10/16,Hannover,St Pauli,2,0,H,0
D2,02/10/16,Heidenheim,Braunschweig,1,1,D,1
D2,02/10/16,Kaiserslautern,Bielefeld,0,0,D,0
D2,02/10/16,Wurzburger Kickers,Munich 1860,2,0,H,1
D2,03/10/16,Stuttgart,Greuther Furth,4,0,H,3
D2,14/10/16,Bielefeld,Wurzburger Kickers,0,1,A,0
D2,14/10/16,Bochum,Sandhausen,2,2,D,0
D2,14/10/16,St Pauli,Erzgebirge Aue,1,2,A,1
D2,15/10/16,Dresden,Stuttgart,5,0,H,3
D2,15/10/16,Greuther Furth,Heidenheim,0,2,A,0
D2,16/10/16,Karlsruhe,Nurnberg,0,3,A,0
D2,16/10/16,Munich 1860,Fortuna Dusseldorf,1,3,A,0
D2,16/10/16,Union Berlin,Hannover,2,1,H,0
D2,17/10/16,Braunschweig,Kaiserslautern,1,0,H,1
D2,21/10/16,Fortuna Dusseldorf,Bielefeld,4,0,H,2
D2,21/10/16,Stuttgart,Munich 1860,2,1,H,2
D2,21/10/16,Wurzburger Kickers,Karlsruhe,0,2,A,0
D2,22/10/16,Heidenheim,Dresden,0,0,D,0
D2,22/10/16,Sandhausen,St Pauli,3,0,H,2
D2,23/10/16,Braunschweig,Greuther Furth,1,0,H,0
D2,23/10/16,Erzgebirge Aue,Union Berlin,1,3,A,1
D2,23/10/16,Nurnberg,Hannover,2,0,H,2
D2,24/10/16,Kaiserslautern,Bochum,3,0,H,1
D2,28/10/16,Bielefeld,Sandhausen,1,0,H,0
D2,28/10/16,Dresden,Braunschweig,3,2,H,0
D2,28/10/16,Munich 1860,Erzgebirge Aue,6,2,H,3
D2,29/10/16,Greuther Furth,Kaiserslautern,0,1,A,0
D2,29/10/16,Union Berlin,Fortuna Dusseldorf,0,1,A,0
D2,30/10/16,Bochum,Heidenheim,2,1,H,2
D2,30/10/16,Hannover,Wurzburger Kickers,3,1,H,0
D2,30/10/16,Karlsruhe,Stuttgart,1,3,A,0
D2,31/10/16,St Pauli,Nurnberg,1,1,D,1
D2,04/11/16,Erzgebirge Aue,Nurnberg,1,2,A,0
D2,04/11/16,Fortuna Dusseldorf,Dresden,0,3,A,0
D2,04/11/16,Heidenheim,Karlsruhe,2,1,H,1
D2,05/11/16,Greuther Furth,Bochum,2,1,H,0
D2,05/11/16,Kaiserslautern,Union Berlin,1,0,H,0
D2,06/11/16,Braunschweig,Hannover,2,2,D,2
D2,06/11/16,Sandhausen,Munich 1860,3,2,H,1
D2,06/11/16,Stuttgart,Bielefeld,3,1,H,1
D2,07/11/16,Wurzburger Kickers,St Pauli,1,0,H,0
D2,18/11/16,Bielefeld,Heidenheim,2,1,H,1
D2,18/11/16,Bochum,Braunschweig,1,1,D,0
D2,18/11/16,Nurnberg,Wurzburger Kickers,2,2,D,1
D2,19/11/16,Hannover,Erzgebirge Aue,2,0,H,1
D2,19/11/16,Karlsruhe,Sandhausen,1,3,A,0
D2,20/11/16,Dresden,Greuther Furth,2,1,H,1
D2,20/11/16,St Pauli,Fortuna Dusseldorf,0,1,A,0
D2,20/11/16,Union Berlin,Stuttgart,1,1,D,0
D2,21/11/16,Munich 1860,Kaiserslautern,1,1,D,1
D2,25/11/16,Fortuna Dusseldorf,Hannover,2,2,D,0
D2,25/11/16,Greuther Furth,Bielefeld,2,1,H,1
D2,25/11/16,Wurzburger Kickers,Erzgebirge Aue,1,1,D,1
D2,26/11/16,Dresden,Bochum,2,2,D,2
D2,26/11/16,Heidenheim,St Pauli,2,0,H,1
D2,27/11/16,Braunschweig,Munich 1860,2,1,H,1
D2,27/11/16,Kaiserslautern,Karlsruhe,0,0,D,0
D2,27/11/16,Sandhausen,Union Berlin,0,1,A,0
D2,28/11/16,Stuttgart,Nurnberg,3,1,H,2
D2,02/12/16,Hannover,Heidenheim,3,2,H,1
D2,02/12/16,Karlsruhe,Greuther Furth,1,2,A,0
D2,02/12/16,St Pauli,Kaiserslautern,0,0,D,0
D2,03/12/16,Munich 1860,Dresden,1,0,H,0
D2,03/12/16,Nurnberg,Sandhausen,1,3,A,0
D2,04/12/16,Bielefeld,Bochum,1,0,H,1
D2,04/12/16,Erzgebirge Aue,Stuttgart,0,4,A,0
D2,04/12/16,Wurzburger Kickers,Fortuna Dusseldorf,0,0,D,0
D2,05/12/16,Union Berlin,Braunschweig,2,0,H,0
D2,09/12/16,Dresden,Karlsruhe,0,0,D,0
D2,09/12/16,Fortuna Dusseldorf,Nurnberg,0,2,A,0
D2,09/12/16,Heidenheim,Union Berlin,3,0,H,1
D2,10/12/16,Bochum,Munich 1860,1,0,H,0
D2,10/12/16,Kaiserslautern,Erzgebirge Aue,0,0,D,0
D2,11/12/16,Braunschweig,Bielefeld,3,2,H,1
D2,11/12/16,Greuther Furth,St Pauli,0,2,A,0
D2,11/12/16,Sandhausen,Wurzburger Kickers,0,0,D,0
D2,12/12/16,Stuttgart,Hannover,1,2,A,1
D2,16/12/16,Erzgebirge Aue,Fortuna Dusseldorf,0,0,D,0
D2,16/12/16,Munich 1860,Heidenheim,1,1,D,1
D2,16/12/16,Union Berlin,Greuther Furth,1,1,D,0
D2,17/12/16,Karlsruhe,Braunschweig,0,0,D,0
D2,17/12/16,St Pauli,Bochum,1,1,D,0
D2,18/12/16,Bielefeld,Dresden,1,2,A,0
D2,18/12/16,Hannover,Sandhausen,0,0,D,0
D2,18/12/16,Wurzburger Kickers,Stuttgart,3,0,H,2
D2,19/12/16,Nurnberg,Kaiserslautern,2,1,H,0
D2,27/01/17,Fortuna Dusseldorf,Sandhausen,0,3,A,0
D2,27/01/17,Munich 1860,Greuther Furth,2,1,H,1
D2,27/01/17,Union Berlin,Bochum,2,1,H,0
D2,28/01/17,Erzgebirge Aue,Heidenheim,2,1,H,0
D2,28/01/17,Wurzburger Kickers,Braunschweig,1,1,D,1
D2,29/01/17,Karlsruhe,Bielefeld,3,2,H,0
D2,29/01/17,Nurnberg,Dresden,1,2,A,0
D2,29/01/17,St Pauli,Stuttgart,0,1,A,0
D2,30/01/17,Hannover,Kaiserslautern,1,0,H,0
D2,03/02/17,Bielefeld,Munich 1860,2,1,H,2
D2,03/02/17,Greuther Furth,Hannover,4,1,H,2
D2,03/02/17,Kaiserslautern,Wurzburger Kickers,1,0,H,0
D2,04/02/17,Heidenheim,Nurnberg,2,3,A,1
D2,04/02/17,Sandhausen,Erzgebirge Aue,2,0,H,0
D2,05/02/17,Bochum,Karlsruhe,1,1,D,0
D2,05/02/17,Braunschweig,St Pauli,1,2,A,0
D2,05/02/17,Dresden,Union Berlin,0,0,D,0
D2,06/02/17,Stuttgart,Fortuna Dusseldorf,2,0,H,2
D2,10/02/17,Erzgebirge Aue,Greuther Furth,0,0,D,0
D2,10/02/17,Fortuna Dusseldorf,Kaiserslautern,1,1,D,0
D2,10/02/17,Nurnberg,Braunschweig,1,1,D,0
D2,11/02/17,Munich 1860,Karlsruhe,2,1,H,0
D2,11/02/17,Wurzburger Kickers,Heidenheim,0,2,A,0
D2,12/02/17,St Pauli,Dresden,2,0,H,1
D2,12/02/17,Stuttgart,Sandhausen,2,1,H,1
D2,12/02/17,Union Berlin,Bielefeld,3,1,H,1
D2,13/02/17,Hannover,Bochum,2,1,H,1
D2,17/02/17,Braunschweig,Erzgebirge Aue,1,1,D,1
D2,17/02/17,Heidenheim,Stuttgart,1,2,A,1
D2,17/02/17,Kaiserslautern,Sandhausen,3,0,H,2
D2,18/02/17,Bochum,Wurzburger Kickers,2,1,H,0
D2,18/02/17,Greuther Furth,Fortuna Dusseldorf,1,0,H,1
D2,19/02/17,Bielefeld,St Pauli,1,1,D,0
D2,19/02/17,Dresden,Hannover,1,2,A,0
D2,19/02/17,Karlsruhe,Union Berlin,1,2,A,0
D2,20/02/17,Munich 1860,Nurnberg,2,0,H,2
D2,24/02/17,Sandhausen,Braunschweig,0,1,A,0
D2,24/02/17,Union Berlin,Munich 1860,2,0,H,1
D2,24/02/17,Wurzburger Kickers,Greuther Furth,1,1,D,0
D2,25/02/17,Fortuna Dusseldorf,Heidenheim,0,0,D,0
D2,25/02/17,Hannover,Bielefeld,2,2,D,1
D2,26/02/17,Erzgebirge Aue,Dresden,1,4,A,0
D2,26/02/17,Nurnberg,Bochum,0,1,A,0
D2,26/02/17,Stuttgart,Kaiserslautern,2,0,H,0
D2,27/02/17,St Pauli,Karlsruhe,5,0,H,1
D2,03/03/17,Bochum,Fortuna Dusseldorf,1,2,A,1
D2,03/03/17,Dresden,Kaiserslautern,3,3,D,2
D2,03/03/17,Union Berlin,Wurzburger Kickers,2,0,H,1
D2,04/03/17,Karlsruhe,Hannover,2,0,H,1
D2,04/03/17,Munich 1860,St Pauli,1,2,A,1
D2,05/03/17,Bielefeld,Erzgebirge Aue,2,2,D,2
D2,05/03/17,Greuther Furth,Nurnberg,1,0,H,0
D2,05/03/17,Heidenheim,Sandhausen,2,2,D,1
D2,06/03/17,Braunschweig,Stuttgart,1,1,D,1
D2,10/03/17,Erzgebirge Aue,Karlsruhe,1,0,H,1
D2,10/03/17,St Pauli,Union Berlin,1,2,A,0
D2,10/03/17,Stuttgart,Bochum,1,1,D,0
D2,11/03/17,Hannover,Munich 1860,1,0,H,0
D2,11/03/17,Wurzburger Kickers,Dresden,0,2,A,0
D2,12/03/17,Kaiserslautern,Heidenheim,1,1,D,0
D2,12/03/17,Nurnberg,Bielefeld,1,0,H,1
D2,12/03/17,Sandhausen,Greuther Furth,1,1,D,1
D2,13/03/17,Fortuna Dusseldorf,Braunschweig,1,2,A,1
D2,17/03/17,Bielefeld,Kaiserslautern,2,0,H,0
D2,17/03/17,Braunschweig,Heidenheim,3,2,H,1
D2,17/03/17,Munich 1860,Wurzburger Kickers,2,1,H,0
D2,18/03/17,Greuther Furth,Stuttgart,1,0,H,1
D2,18/03/17,St Pauli,Hannover,0,0,D,0
D2,19/03/17,Bochum,Erzgebirge Aue,1,1,D,0
D2,19/03/17,Dresden,Sandhausen,2,0,H,1
D2,19/03/17,Karlsruhe,Fortuna Dusseldorf,0,3,A,0
D2,20/03/17,Union Berlin,Nurnberg,1,0,H,0
D2,31/03/17,Erzgebirge Aue,St Pauli,1,0,H,1
D2,31/03/17,Fortuna Dusseldorf,Munich 1860,0,1,A,0
D2,31/03/17,Nurnberg,Karlsruhe,2,1,H,0
D2,01/04/17,Hannover,Union Berlin,2,0,H,0
D2,01/04/17,Sandhausen,Bochum,0,0,D,0
D2,01/04/17,Wurzburger Kickers,Bielefeld,1,1,D,1
D2,02/04/17,Heidenheim,Greuther Furth,0,2,A,0
D2,02/04/17,Kaiserslautern,Braunschweig,0,1,A,0
D2,02/04/17,Stuttgart,Dresden,3,3,D,1
D2,04/04/17,Bielefeld,Fortuna Dusseldorf,2,1,H,1
D2,04/04/17,Hannover,Nurnberg,1,0,H,0
D2,04/04/17,Karlsruhe,Wurzburger Kickers,1,1,D,1
D2,04/04/17,St Pauli,Sandhausen,0,0,D,0
D2,05/04/17,Bochum,Kaiserslautern,0,0,D,0
D2,05/04/17,Dresden,Heidenheim,2,1,H,0
D2,05/04/17,Greuther Furth,Braunschweig,0,0,D,0
D2,05/04/17,Munich 1860,Stuttgart,1,1,D,1
D2,05/04/17,Union Berlin,Erzgebirge Aue,0,1,A,0
D2,07/04/17,Nurnberg,St Pauli,0,2,A,0
D2,07/04/17,Sandhausen,Bielefeld,1,3,A,0
D2,07/04/17,Wurzburger Kickers,Hannover,0,0,D,0
D2,08/04/17,Heidenheim,Bochum,0,0,D,0
D2,08/04/17,Kaiserslautern,Greuther Furth,2,0,H,2
D2,09/04/17,Erzgebirge Aue,Munich 1860,3,0,H,1
D2,09/04/17,Fortuna Dusseldorf,Union Berlin,2,2,D,0
D2,09/04/17,Stuttgart,Karlsruhe,2,0,H,1
D2,10/04/17,Braunschweig,Dresden,1,0,H,0
D2,15/04/17,Hannover,Braunschweig,1,0,H,1
D2,15/04/17,Nurnberg,Erzgebirge Aue,2,1,H,1
D2,16/04/17,Bochum,Greuther Furth,1,0,H,1
D2,16/04/17,Dresden,Fortuna Dusseldorf,1,1,D,0
D2,16/04/17,Karlsruhe,Heidenheim,0,1,A,0
D2,16/04/17,Munich 1860,Sandhausen,1,1,D,1
D2,16/04/17,St Pauli,Wurzburger Kickers,1,0,H,0
D2,16/04/17,Union Berlin,Kaiserslautern,3,1,H,1
D2,17/04/17,Bielefeld,Stuttgart,2,3,A,1
D2,21/04/17,Fortuna Dusseldorf,St Pauli,1,3,A,0
D2,21/04/17,Greuther Furth,Dresden,1,0,H,0
D2,21/04/17,Kaiserslautern,Munich 1860,1,0,H,0
D2,22/04/17,Erzgebirge Aue,Hannover,2,2,D,1
D2,22/04/17,Heidenheim,Bielefeld,2,2,D,0
D2,23/04/17,Braunschweig,Bochum,2,0,H,0
D2,23/04/17,Sandhausen,Karlsruhe,4,0,H,2
D2,23/04/17,Wurzburger Kickers,Nurnberg,1,1,D,1
D2,24/04/17,Stuttgart,Union Berlin,3,1,H,2
D2,28/04/17,Bochum,Dresden,4,2,H,0
D2,28/04/17,St Pauli,Heidenheim,3,0,H,0
D2,28/04/17,Union Berlin,Sandhausen,2,1,H,1
D2,29/04/17,Bielefeld,Greuther Furth,1,1,D,0
D2,29/04/17,Karlsruhe,Kaiserslautern,1,3,A,1
D2,29/04/17,Nurnberg,Stuttgart,2,3,A,2
D2,30/04/17,Erzgebirge Aue,Wurzburger Kickers,3,1,H,3
D2,30/04/17,Hannover,Fortuna Dusseldorf,1,0,H,1
D2,30/04/17,Munich 1860,Braunschweig,0,1,A,0
D2,05/05/17,Dresden,Munich 1860,1,2,A,0
D2,05/05/17,Heidenheim,Hannover,0,2,A,0
D2,05/05/17,Kaiserslautern,St Pauli,1,2,A,0
D2,06/05/17,Fortuna Dusseldorf,Wurzburger Kickers,1,1,D,0
D2,06/05/17,Sandhausen,Nurnberg,0,1,A,0
D2,07/05/17,Bochum,Bielefeld,1,1,D,0
D2,07/05/17,Greuther Furth,Karlsruhe,0,1,A,0
D2,07/05/17,Stuttgart,Erzgebirge Aue,3,0,H,1
D2,08/05/17,Braunschweig,Union Berlin,3,1,H,1
D2,14/05/17,Bielefeld,Braunschweig,6,0,H,2
D2,14/05/17,Erzgebirge Aue,Kaiserslautern,1,0,H,0
D2,14/05/17,Hannover,Stuttgart,1,0,H,1
D2,14/05/17,Karlsruhe,Dresden,3,4,A,1
D2,14/05/17,Munich 1860,Bochum,1,2,A,1
D2,14/05/17,Nurnberg,Fortuna Dusseldorf,2,3,A,1
D2,14/05/17,St Pauli,Greuther Furth,1,1,D,0
D2,14/05/17,Union Berlin,Heidenheim,0,1,A,0
D2,14/05/17,Wurzburger Kickers,Sandhausen,0,1,A,0
D2,21/05/17,Bochum,St Pauli,1,3,A,1
D2,21/05/17,Braunschweig,Karlsruhe,2,1,H,2
D2,21/05/17,Dresden,Bielefeld,1,1,D,0
D2,21/05/17,Fortuna Dusseldorf,Erzgebirge Aue,1,0,H,1
D2,21/05/17,Greuther Furth,Union Berlin,1,2,A,0
D2,21/05/17,Heidenheim,Munich 1860,2,1,H,0
D2,21/05/17,Kaiserslautern,Nurnberg,1,0,H,1
D2,21/05/17,Sandhausen,Hannover,1,1,D,0
D2,21/05/17,Stuttgart,Wurzburger Kickers,4,1,H,1
