Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
I2,29/11/2020,14:00,Reggiana,Cremonese,1,1,D
I2,29/11/2020,20:00,Cosenza,Salernitana,0,1,A
I2,30/11/2020,20:00,Virtus Entella,Spal,0,1,A
I2,02/12/2020,17:00,Monza,Vicenza,1,1,D
I2,04/12/2020,20:00,Ascoli,Pescara,0,2,A
I2,05/12/2020,13:00,Cremonese,Virtus Entella,2,1,H
I2,05/12/2020,13:00,Frosinone,Chievo,3,2,H
I2,05/12/2020,13:00,Lecce,Venezia,2,2,D
I2,05/12/2020,13:00,Salernitana,Cittadella,1,0,H
I2,05/12/2020,13:00,Spal,Pisa,4,0,H
I2,05/12/2020,14:30,Reggina,Brescia,2,1,H
I2,06/12/2020,14:00,Reggiana,Monza,3,0,H
I2,06/12/2020,20:00,Vicenza,Cosenza,1,1,D
I2,07/12/2020,20:00,Pordenone,Empoli,0,0,D
I2,08/12/2020,14:00,Cremonese,Brescia,2,2,D
I2,08/12/2020,16:00,Pisa,Ascoli,2,1,H
I2,11/12/2020,18:00,Venezia,Monza,0,2,A
I2,11/12/2020,20:00,Chievo,Reggina,3,0,H
I2,12/12/2020,13:00,Brescia,Salernitana,3,1,H
I2,12/12/2020,13:00,Cosenza,Reggiana,0,1,A
I2,12/12/2020,13:00,Cremonese,Ascoli,3,3,D
I2,12/12/2020,13:00,Lecce,Frosinone,2,2,D
I2,12/12/2020,13:00,Pisa,Pordenone,1,0,H
I2,12/12/2020,13:00,Virtus Entella,Empoli,2,5,A
I2,12/12/2020,15:00,Pescara,Vicenza,2,3,A
I2,12/12/2020,17:00,Cittadella,Spal,2,0,H
I2,14/12/2020,20:00,Reggina,Venezia,1,2,A
I2,15/12/2020,17:30,Reggiana,Frosinone,1,2,A
I2,15/12/2020,20:00,Ascoli,Cosenza,0,3,A
I2,15/12/2020,20:00,Cittadella,Vicenza,3,0,H
I2,15/12/2020,20:00,Empoli,Cremonese,1,0,H
I2,15/12/2020,20:00,Monza,Virtus Entella,5,0,H
I2,15/12/2020,20:00,Pisa,Pescara,0,0,D
I2,15/12/2020,20:00,Pordenone,Brescia,1,1,D
I2,15/12/2020,20:00,Salernitana,Lecce,1,1,D
I2,15/12/2020,20:00,Spal,Chievo,0,0,D
I2,18/12/2020,18:00,Virtus Entella,Pordenone,0,1,A
I2,18/12/2020,20:00,Frosinone,Salernitana,0,0,D
I2,19/12/2020,13:00,Brescia,Reggiana,3,1,H
I2,19/12/2020,13:00,Chievo,Empoli,1,1,D
I2,19/12/2020,13:00,Cremonese,Cosenza,1,0,H
I2,19/12/2020,13:00,Lecce,Pisa,0,3,A
I2,19/12/2020,13:00,Reggina,Cittadella,1,3,A
I2,19/12/2020,13:00,Vicenza,Ascoli,2,1,H
I2,19/12/2020,15:00,Pescara,Monza,3,2,H
I2,19/12/2020,17:00,Venezia,Spal,0,0,D
I2,21/12/2020,20:00,Salernitana,Virtus Entella,2,1,H
I2,22/12/2020,18:00,Cittadella,Frosinone,1,0,H
I2,22/12/2020,18:00,Cosenza,Venezia,0,0,D
I2,22/12/2020,18:00,Monza,Ascoli,2,0,H
I2,22/12/2020,18:00,Pescara,Brescia,1,1,D
I2,22/12/2020,18:00,Pisa,Chievo,2,2,D
I2,22/12/2020,18:00,Pordenone,Cremonese,1,2,A
I2,22/12/2020,18:00,Spal,Lecce,1,0,H
I2,22/12/2020,18:00,Vicenza,Reggina,1,1,D
I2,22/12/2020,20:00,Empoli,Reggiana,0,0,D
I2,27/12/2020,11:30,Reggiana,Reggina,0,1,A
I2,27/12/2020,14:00,Ascoli,Spal,2,0,H
I2,27/12/2020,14:00,Cosenza,Pisa,1,1,D
I2,27/12/2020,14:00,Frosinone,Pordenone,1,1,D
I2,27/12/2020,14:00,Lecce,Vicenza,2,1,H
I2,27/12/2020,14:00,Venezia,Salernitana,1,2,A
I2,27/12/2020,14:00,Virtus Entella,Pescara,3,0,H
I2,27/12/2020,17:00,Brescia,Empoli,1,3,A
I2,27/12/2020,20:00,Cremonese,Monza,0,2,A
I2,30/12/2020,14:00,Cittadella,Lecce,2,2,D
I2,30/12/2020,14:00,Pescara,Cosenza,0,0,D
I2,30/12/2020,14:00,Pordenone,Reggiana,3,0,H
I2,30/12/2020,14:00,Reggina,Cremonese,1,0,H
I2,30/12/2020,15:00,Monza,Salernitana,3,0,H
I2,30/12/2020,17:00,Empoli,Ascoli,1,1,D
I2,30/12/2020,17:00,Spal,Brescia,2,3,A
I2,30/12/2020,17:00,Vicenza,Virtus Entella,0,1,A
I2,30/12/2020,20:00,Chievo,Venezia,1,1,D
I2,04/01/2021,14:00,Cosenza,Empoli,0,2,A
I2,04/01/2021,14:00,Venezia,Pisa,1,1,D
I2,04/01/2021,15:00,Lecce,Monza,0,0,D
I2,04/01/2021,16:00,Ascoli,Reggina,2,1,H
I2,04/01/2021,17:00,Cremonese,Chievo,0,2,A
I2,04/01/2021,17:00,Frosinone,Spal,1,2,A
I2,04/01/2021,17:00,Reggiana,Pescara,0,1,A
I2,04/01/2021,17:00,Salernitana,Pordenone,0,2,A
I2,04/01/2021,17:00,Virtus Entella,Cittadella,1,0,H
I2,04/01/2021,20:00,Brescia,Vicenza,0,3,A
I2,09/01/2021,13:00,Reggiana,Cittadella,0,2,A
I2,15/01/2021,18:00,Chievo,Virtus Entella,2,1,H
I2,15/01/2021,20:00,Vicenza,Frosinone,0,0,D
I2,16/01/2021,13:00,Cittadella,Ascoli,1,0,H
I2,16/01/2021,13:00,Monza,Cosenza,2,2,D
I2,16/01/2021,13:00,Pisa,Brescia,1,0,H
I2,16/01/2021,13:00,Pordenone,Venezia,2,0,H
I2,16/01/2021,15:00,Reggina,Lecce,0,1,A
I2,17/01/2021,14:00,Pescara,Cremonese,0,2,A
I2,17/01/2021,20:00,Empoli,Salernitana,5,0,H
I2,18/01/2021,20:00,Spal,Reggiana,2,0,H
I2,19/01/2021,18:00,Vicenza,Chievo,1,1,D
I2,22/01/2021,20:00,Virtus Entella,Pisa,2,1,H
I2,23/01/2021,13:00,Ascoli,Chievo,0,0,D
I2,23/01/2021,13:00,Cosenza,Pordenone,0,0,D
I2,23/01/2021,13:00,Frosinone,Reggina,1,1,D
I2,23/01/2021,13:00,Reggiana,Vicenza,2,1,H
I2,23/01/2021,13:00,Venezia,Cittadella,1,0,H
I2,23/01/2021,15:00,Salernitana,Pescara,2,0,H
I2,24/01/2021,14:00,Lecce,Empoli,2,2,D
I2,24/01/2021,20:00,Cremonese,Spal,1,1,D
I2,25/01/2021,20:00,Brescia,Monza,0,1,A
I2,27/01/2021,18:00,Chievo,Cittadella,2,1,H
I2,29/01/2021,20:00,Vicenza,Venezia,0,0,D
I2,30/01/2021,13:00,Ascoli,Brescia,2,1,H
I2,30/01/2021,13:00,Empoli,Frosinone,3,1,H
I2,30/01/2021,13:00,Pordenone,Lecce,1,1,D
I2,30/01/2021,13:00,Virtus Entella,Cosenza,1,2,A
I2,30/01/2021,15:00,Pisa,Reggiana,1,0,H
I2,31/01/2021,14:00,Chievo,Pescara,3,1,H
I2,31/01/2021,15:00,Spal,Monza,1,1,D
I2,31/01/2021,20:00,Cittadella,Cremonese,1,1,D
I2,01/02/2021,20:00,Reggina,Salernitana,0,0,D
I2,02/02/2021,13:00,Pisa,Frosinone,0,0,D
I2,05/02/2021,20:00,Lecce,Ascoli,1,2,A
I2,06/02/2021,13:00,Brescia,Cittadella,3,3,D
I2,06/02/2021,13:00,Cosenza,Spal,1,1,D
I2,06/02/2021,13:00,Cremonese,Pisa,2,1,H
I2,06/02/2021,13:00,Frosinone,Venezia,1,2,A
I2,06/02/2021,13:00,Pescara,Reggina,0,2,A
I2,06/02/2021,13:00,Salernitana,Chievo,1,1,D
I2,06/02/2021,15:00,Monza,Empoli,1,1,D
I2,06/02/2021,17:00,Pordenone,Vicenza,1,2,A
I2,07/02/2021,20:00,Reggiana,Virtus Entella,2,1,H
I2,09/02/2021,18:00,Cittadella,Cosenza,1,1,D
I2,09/02/2021,18:00,Empoli,Pescara,2,2,D
I2,09/02/2021,18:00,Lecce,Brescia,2,2,D
I2,09/02/2021,18:00,Pisa,Salernitana,2,2,D
I2,09/02/2021,18:00,Spal,Pordenone,1,3,A
I2,09/02/2021,18:00,Venezia,Cremonese,3,1,H
I2,09/02/2021,18:00,Vicenza,Monza,1,2,A
I2,09/02/2021,20:00,Ascoli,Frosinone,1,1,D
I2,10/02/2021,18:00,Reggina,Virtus Entella,1,0,H
I2,10/02/2021,20:00,Chievo,Reggiana,1,0,H
I2,12/02/2021,20:00,Monza,Pisa,0,2,A
I2,13/02/2021,11:00,Salernitana,Vicenza,1,1,D
I2,13/02/2021,13:00,Cremonese,Lecce,1,2,A
I2,13/02/2021,13:00,Pescara,Venezia,0,2,A
I2,13/02/2021,13:00,Pordenone,Cittadella,0,1,A
I2,13/02/2021,15:00,Spal,Empoli,1,1,D
I2,14/02/2021,14:00,Virtus Entella,Frosinone,2,3,A
I2,14/02/2021,16:00,Reggiana,Ascoli,1,0,H
I2,14/02/2021,17:00,Brescia,Chievo,1,0,H
I2,15/02/2021,20:00,Cosenza,Reggina,2,2,D
I2,19/02/2021,20:00,Frosinone,Pescara,0,0,D
I2,20/02/2021,13:00,Ascoli,Salernitana,0,2,A
I2,20/02/2021,13:00,Brescia,Cremonese,1,2,A
I2,20/02/2021,13:00,Cittadella,Reggiana,0,3,A
I2,20/02/2021,13:00,Venezia,Virtus Entella,3,2,H
I2,20/02/2021,13:00,Vicenza,Spal,2,2,D
I2,20/02/2021,15:00,Chievo,Monza,0,1,A
I2,20/02/2021,17:00,Pisa,Empoli,1,1,D
I2,21/02/2021,14:00,Reggina,Pordenone,1,0,H
I2,21/02/2021,20:00,Lecce,Cosenza,3,1,H
I2,26/02/2021,18:00,Reggiana,Salernitana,0,0,D
I2,26/02/2021,20:00,Empoli,Venezia,1,1,D
I2,27/02/2021,13:00,Cosenza,Chievo,1,0,H
I2,27/02/2021,13:00,Cremonese,Frosinone,4,0,H
I2,27/02/2021,13:00,Pescara,Lecce,1,1,D
I2,27/02/2021,13:00,Pisa,Vicenza,2,2,D
I2,27/02/2021,13:00,Pordenone,Ascoli,1,1,D
I2,27/02/2021,13:00,Spal,Reggina,1,4,A
I2,27/02/2021,15:00,Monza,Cittadella,0,0,D
I2,27/02/2021,17:00,Virtus Entella,Brescia,1,1,D
I2,01/03/2021,20:00,Venezia,Reggiana,2,1,H
I2,02/03/2021,16:00,Frosinone,Monza,2,2,D
I2,02/03/2021,18:00,Ascoli,Pisa,0,2,A
I2,02/03/2021,18:00,Brescia,Cosenza,2,0,H
I2,02/03/2021,18:00,Chievo,Pordenone,3,0,H
I2,02/03/2021,18:00,Cittadella,Pescara,0,1,A
I2,02/03/2021,18:00,Lecce,Virtus Entella,0,0,D
I2,02/03/2021,18:00,Reggina,Empoli,0,3,A
I2,02/03/2021,18:00,Salernitana,Spal,0,0,D
I2,02/03/2021,20:00,Vicenza,Cremonese,3,1,H
I2,06/03/2021,13:00,Cosenza,Frosinone,1,2,A
I2,06/03/2021,13:00,Cremonese,Salernitana,0,1,A
I2,06/03/2021,13:00,Pescara,Spal,0,1,A
I2,06/03/2021,13:00,Pisa,Reggina,0,0,D
I2,06/03/2021,13:00,Virtus Entella,Ascoli,0,0,D
I2,06/03/2021,15:00,Venezia,Brescia,0,1,A
I2,06/03/2021,17:00,Monza,Pordenone,2,0,H
I2,07/03/2021,14:00,Empoli,Cittadella,1,1,D
I2,07/03/2021,20:00,Reggiana,Lecce,0,4,A
I2,08/03/2021,18:00,Chievo,Vicenza,1,2,A
I2,12/03/2021,18:00,Cittadella,Pisa,2,0,H
I2,12/03/2021,20:00,Spal,Virtus Entella,0,0,D
I2,13/03/2021,13:00,Ascoli,Venezia,1,1,D
I2,13/03/2021,13:00,Cremonese,Reggiana,3,0,H
I2,13/03/2021,13:00,Frosinone,Brescia,0,1,A
I2,13/03/2021,13:00,Lecce,Chievo,4,2,H
I2,13/03/2021,13:00,Pordenone,Pescara,0,0,D
I2,13/03/2021,13:00,Reggina,Monza,1,0,H
I2,13/03/2021,15:00,Salernitana,Cosenza,0,0,D
I2,13/03/2021,17:00,Vicenza,Empoli,0,2,A
I2,15/03/2021,20:00,Pisa,Spal,3,0,H
I2,16/03/2021,15:00,Virtus Entella,Cremonese,0,2,A
I2,16/03/2021,16:00,Cosenza,Vicenza,1,1,D
I2,16/03/2021,16:00,Venezia,Lecce,2,3,A
I2,16/03/2021,18:00,Brescia,Reggina,1,0,H
I2,16/03/2021,18:00,Chievo,Frosinone,0,0,D
I2,16/03/2021,18:00,Cittadella,Salernitana,0,0,D
I2,16/03/2021,18:00,Empoli,Pordenone,1,0,H
I2,16/03/2021,18:00,Monza,Reggiana,2,0,H
I2,16/03/2021,20:00,Pescara,Ascoli,2,3,A
I2,19/03/2021,20:00,Ascoli,Cremonese,0,0,D
I2,20/03/2021,13:00,Empoli,Virtus Entella,1,0,H
I2,20/03/2021,13:00,Frosinone,Lecce,0,3,A
I2,20/03/2021,13:00,Reggiana,Cosenza,1,1,D
I2,20/03/2021,13:00,Vicenza,Pescara,1,0,H
I2,20/03/2021,15:00,Monza,Venezia,1,4,A
I2,20/03/2021,17:00,Spal,Cittadella,1,0,H
I2,21/03/2021,14:00,Reggina,Chievo,1,1,D
I2,21/03/2021,20:00,Salernitana,Brescia,1,0,H
I2,02/04/2021,14:00,Cosenza,Ascoli,2,1,H
I2,02/04/2021,16:00,Frosinone,Reggiana,0,0,D
I2,02/04/2021,16:00,Pescara,Pisa,3,1,H
I2,02/04/2021,18:00,Brescia,Pordenone,4,1,H
I2,02/04/2021,18:00,Chievo,Spal,1,1,D
I2,02/04/2021,18:00,Lecce,Salernitana,2,0,H
I2,02/04/2021,18:00,Venezia,Reggina,0,2,A
I2,02/04/2021,18:00,Vicenza,Cittadella,1,0,H
I2,02/04/2021,18:00,Virtus Entella,Monza,1,1,D
I2,05/04/2021,11:30,Pordenone,Virtus Entella,3,0,H
I2,05/04/2021,14:00,Ascoli,Vicenza,2,1,H
I2,05/04/2021,14:00,Cittadella,Reggina,1,1,D
I2,05/04/2021,14:00,Cosenza,Cremonese,0,1,A
I2,05/04/2021,14:00,Monza,Pescara,1,1,D
I2,05/04/2021,14:00,Pisa,Lecce,0,1,A
I2,05/04/2021,16:00,Reggiana,Brescia,2,2,D
I2,05/04/2021,18:00,Spal,Venezia,1,1,D
I2,05/04/2021,20:00,Salernitana,Frosinone,1,0,H
I2,09/04/2021,20:00,Reggiana,Empoli,0,1,A
I2,10/04/2021,13:00,Ascoli,Monza,1,0,H
I2,10/04/2021,13:00,Brescia,Pescara,1,1,D
I2,10/04/2021,13:00,Cremonese,Pordenone,2,1,H
I2,10/04/2021,13:00,Lecce,Spal,1,2,A
I2,10/04/2021,13:00,Virtus Entella,Salernitana,0,3,A
I2,10/04/2021,15:00,Frosinone,Cittadella,1,1,D
I2,11/04/2021,14:00,Reggina,Vicenza,3,0,H
I2,11/04/2021,18:00,Venezia,Cosenza,3,0,H
I2,12/04/2021,18:00,Chievo,Pisa,2,0,H
I2,13/04/2021,15:00,Cremonese,Empoli,2,2,D
I2,16/04/2021,20:00,Spal,Ascoli,1,2,A
I2,17/04/2021,13:00,Empoli,Brescia,4,2,H
I2,17/04/2021,13:00,Monza,Cremonese,2,1,H
I2,17/04/2021,13:00,Pisa,Cosenza,3,0,H
I2,17/04/2021,13:00,Reggina,Reggiana,2,1,H
I2,17/04/2021,13:00,Salernitana,Venezia,2,1,H
I2,17/04/2021,13:00,Vicenza,Lecce,1,2,A
I2,17/04/2021,15:00,Cittadella,Chievo,1,0,H
I2,17/04/2021,17:00,Pordenone,Frosinone,2,0,H
I2,24/04/2021,15:00,Pordenone,Pisa,2,2,D
I2,27/04/2021,13:00,Pescara,Virtus Entella,1,1,D
I2,27/04/2021,15:00,Empoli,Chievo,2,2,D
I2,01/05/2021,13:00,Ascoli,Empoli,2,0,H
I2,01/05/2021,13:00,Brescia,Spal,3,1,H
I2,01/05/2021,13:00,Cosenza,Pescara,3,0,H
I2,01/05/2021,13:00,Cremonese,Reggina,1,1,D
I2,01/05/2021,13:00,Frosinone,Pisa,3,1,H
I2,01/05/2021,13:00,Lecce,Cittadella,1,3,A
I2,01/05/2021,13:00,Reggiana,Pordenone,1,0,H
I2,01/05/2021,13:00,Salernitana,Monza,1,3,A
I2,01/05/2021,13:00,Venezia,Chievo,3,1,H
I2,01/05/2021,13:00,Virtus Entella,Vicenza,1,2,A
I2,04/05/2021,13:00,Chievo,Cremonese,1,1,D
I2,04/05/2021,13:00,Cittadella,Virtus Entella,1,0,H
I2,04/05/2021,13:00,Empoli,Cosenza,4,0,H
I2,04/05/2021,13:00,Monza,Lecce,1,0,H
I2,04/05/2021,13:00,Pescara,Reggiana,1,0,H
I2,04/05/2021,13:00,Pisa,Venezia,2,2,D
I2,04/05/2021,13:00,Pordenone,Salernitana,1,2,A
I2,04/05/2021,13:00,Reggina,Ascoli,2,2,D
I2,04/05/2021,13:00,Spal,Frosinone,0,1,A
I2,04/05/2021,13:00,Vicenza,Brescia,0,3,A
I2,07/05/2021,13:00,Ascoli,Cittadella,2,0,H
I2,07/05/2021,13:00,Brescia,Pisa,4,3,H
I2,07/05/2021,13:00,Cosenza,Monza,0,3,A
I2,07/05/2021,13:00,Cremonese,Pescara,3,0,H
I2,07/05/2021,13:00,Frosinone,Vicenza,1,1,D
I2,07/05/2021,13:00,Lecce,Reggina,2,2,D
I2,07/05/2021,13:00,Reggiana,Spal,1,2,A
I2,07/05/2021,13:00,Salernitana,Empoli,2,0,H
I2,07/05/2021,13:00,Venezia,Pordenone,0,0,D
I2,07/05/2021,13:00,Virtus Entella,Chievo,1,3,A
I2,10/05/2021,13:00,Chievo,Ascoli,3,0,H
I2,10/05/2021,13:00,Cittadella,Venezia,1,1,D
I2,10/05/2021,13:00,Empoli,Lecce,2,1,H
I2,10/05/2021,13:00,Monza,Brescia,0,2,A
I2,10/05/2021,13:00,Pescara,Salernitana,0,3,A
I2,10/05/2021,13:00,Pisa,Virtus Entella,3,2,H
I2,10/05/2021,13:00,Pordenone,Cosenza,2,0,H
I2,10/05/2021,13:00,Reggina,Frosinone,0,4,A
I2,10/05/2021,13:00,Spal,Cremonese,1,0,H
I2,10/05/2021,13:00,Vicenza,Reggiana,2,1,H
