,Club,Elo
0,Lazio,1894.07861328
1,Juventus,1852.31604004
2,Milan,1841.60900879
3,Fiorentina,1805.00402832
4,Inter,1794.38317871
5,Parma,1793.02319336
6,Roma,1791.5189209
7,Udinese,1777.44470215
8,Bologna,1705.30334473
9,Verona,1688.23193359
10,Bari,1659.60559082
11,Perugia,1658.87219238
12,Reggina,1654.99255371
13,Vicenza,1641.72485352
14,Lecce,1635.01599121
15,Atalanta,1631.74951172
16,Brescia,1618.26428223
17,Napoli,1598.18395996
