,Club,Elo
0,Inter,1895.3815918
1,Milan,1882.94873047
2,Juventus,1824.37072754
3,Roma,1811.76257324
4,Fiorentina,1792.5625
5,Lazio,1761.49951172
6,Palermo,1672.32019043
7,Reggina,1666.8626709
8,Atalanta,1650.52685547
9,Empoli,1643.61120605
10,Sampdoria,1643.40429688
11,Parma,1640.88171387
12,Udinese,1635.32141113
13,Napoli,1612.59106445
14,Livorno,1612.15307617
15,Cagliari,1607.41955566
16,Torino,1601.54211426
17,Siena,1599.33044434
18,Genoa,1598.52697754
19,Catania,1577.50183105
