,Club,Elo
0,Lazio,1912.4855957
1,Milan,1881.22106934
2,Parma,1877.98669434
3,Juventus,1857.54785156
4,Roma,1828.88415527
5,Fiorentina,1816.10473633
6,Udinese,1808.50964355
7,Inter,1798.76513672
8,Bologna,1761.00012207
9,Piacenza,1733.85681152
10,Cagliari,1716.00305176
11,Bari,1712.00585938
12,Venezia,1693.00842285
13,Perugia,1676.03198242
14,Torino,1651.78540039
15,Reggina,1636.76953125
16,Lecce,1626.93823242
17,Verona,1625.62487793
