,Club,Elo
0,Milan,1974.1126709
1,Inter,1883.60217285
2,Juventus,1876.6282959
3,Parma,1862.77905273
4,Sampdoria,1821.10229492
5,Lazio,1801.81591797
6,Cagliari,1794.16467285
7,Roma,1793.96643066
8,Napoli,1793.1270752
9,Torino,1792.38793945
10,Atalanta,1777.74597168
11,Foggia,1744.48962402
12,Genoa,1742.74694824
13,Udinese,1715.17504883
14,Cremonese,1691.34558105
15,Reggiana,1661.76257324
16,Piacenza,1647.57336426
17,Lecce,1637.37280273
