,Club,Elo
0,Juventus,1900.00939941
1,Inter,1835.33679199
2,Parma,1833.41455078
3,Lazio,1824.20629883
4,Sampdoria,1804.6628418
5,Udinese,1775.05297852
6,Milan,1766.36755371
7,Fiorentina,1747.08203125
8,Roma,1740.21972656
9,Vicenza,1725.42297363
10,Napoli,1697.80615234
11,Atalanta,1694.01428223
12,Bologna,1689.77282715
13,Piacenza,1678.33068848
14,Bari,1639.72717285
15,Brescia,1600.10571289
16,Empoli,1570.15759277
17,Lecce,1556.71276855
