,Club,Elo
0,Juventus,1871.39111328
1,Napoli,1809.40808105
2,Roma,1751.19946289
3,Atalanta,1750.59240723
4,Inter,1733.90148926
5,Milan,1714.22839355
6,Torino,1697.7052002
7,Lazio,1662.15979004
8,Sampdoria,1612.56420898
9,Fiorentina,1595.18322754
10,Bologna,1575.89709473
11,Sassuolo,1569.15820312
12,Udinese,1564.83251953
13,Spal,1553.78149414
14,Genoa,1540.68566895
15,Cagliari,1535.51159668
16,Parma,1501.79748535
17,Brescia,1476.08947754
18,Lecce,1458.80578613
19,Verona,1432.90161133
