,Club,Elo
0,Juventus,1829.15844727
1,Milan,1778.6619873
2,Napoli,1726.28051758
3,Udinese,1702.99511719
4,Fiorentina,1695.51904297
5,Lazio,1677.81262207
6,Roma,1665.46032715
7,Catania,1625.56530762
8,Inter,1615.18164062
9,Parma,1612.50952148
10,Cagliari,1596.0098877
11,Bologna,1591.16699219
12,Chievo,1576.46240234
13,Atalanta,1550.18432617
14,Sampdoria,1546.73327637
15,Genoa,1545.24304199
16,Torino,1544.97058105
17,Sassuolo,1536.49499512
18,Verona,1536.12268066
19,Livorno,1508.09521484
