,Club,Elo
0,Milan,1854.11608887
1,Juventus,1808.86096191
2,Roma,1797.8293457
3,Inter,1749.78918457
4,Lazio,1729.64855957
5,Parma,1704.78942871
6,Udinese,1674.96166992
7,Chievo,1660.8046875
8,Brescia,1644.69165039
9,Sampdoria,1610.95593262
10,Bologna,1608.90979004
11,Lecce,1604.81469727
12,Reggina,1601.48400879
13,Palermo,1576.97766113
14,Cagliari,1570.4107666
15,Atalanta,1570.16918945
16,Siena,1570.13208008
17,Livorno,1562.53833008
18,Messina,1552.08569336
19,Fiorentina,1526.05578613
