,Club,Elo
0,Juventus,1944.28662109
1,Napoli,1863.95166016
2,Roma,1839.59082031
3,Atalanta,1710.7611084
4,Lazio,1701.17163086
5,Inter,1691.83398438
6,Milan,1680.83178711
7,Fiorentina,1674.17028809
8,Torino,1640.27526855
9,Sassuolo,1625.66516113
10,Sampdoria,1590.30688477
11,Udinese,1567.88879395
12,Cagliari,1562.44946289
13,Chievo,1554.13110352
14,Bologna,1549.53198242
15,Genoa,1539.04931641
16,Crotone,1527.36132812
17,Verona,1519.30810547
18,Spal,1507.98937988
19,Benevento,1478.02807617
