,Club,Elo
0,Juventus,1862.93200684
1,Atalanta,1847.24267578
2,Inter,1804.69506836
3,Milan,1761.18383789
4,Napoli,1761.08361816
5,Roma,1739.94055176
6,Lazio,1738.50305176
7,Sassuolo,1647.57910156
8,Fiorentina,1636.43981934
9,Sampdoria,1592.28295898
10,Cagliari,1588.63256836
11,Bologna,1587.01928711
12,Udinese,1585.54040527
13,Torino,1584.94372559
14,Parma,1575.72094727
15,Verona,1562.04199219
16,Genoa,1539.00695801
17,Lecce,1504.44824219
18,Brescia,1452.35449219
19,Spal,1448.39428711
