Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SP1,12/09/2020,15:00,Eibar,Celta,0,0,D
SP1,12/09/2020,17:30,Granada,Ath Bilbao,2,0,H
SP1,12/09/2020,20:00,Cadiz,Osasuna,0,2,A
SP1,13/09/2020,13:00,Alaves,Betis,0,1,A
SP1,13/09/2020,15:00,Valladolid,Sociedad,1,1,D
SP1,13/09/2020,17:30,Villarreal,Huesca,1,1,D
SP1,13/09/2020,20:00,Valencia,Levante,4,2,H
SP1,19/09/2020,15:00,Villarreal,Eibar,2,1,H
SP1,19/09/2020,17:30,Getafe,Osasuna,1,0,H
SP1,19/09/2020,20:00,Celta,Valencia,2,1,H
SP1,20/09/2020,15:00,Huesca,Cadiz,0,2,A
SP1,20/09/2020,17:30,Betis,Valladolid,2,0,H
SP1,20/09/2020,17:30,Granada,Alaves,2,1,H
SP1,20/09/2020,20:00,Sociedad,Real Madrid,0,0,D
SP1,26/09/2020,12:00,Alaves,Getafe,0,0,D
SP1,26/09/2020,15:00,Valencia,Huesca,1,1,D
SP1,26/09/2020,17:30,Elche,Sociedad,0,3,A
SP1,26/09/2020,20:00,Betis,Real Madrid,2,3,A
SP1,27/09/2020,11:00,Osasuna,Levante,1,3,A
SP1,27/09/2020,13:00,Eibar,Ath Bilbao,1,2,A
SP1,27/09/2020,15:00,Ath Madrid,Granada,6,1,H
SP1,27/09/2020,17:30,Cadiz,Sevilla,1,3,A
SP1,27/09/2020,17:30,Valladolid,Celta,1,1,D
SP1,27/09/2020,20:00,Barcelona,Villarreal,4,0,H
SP1,29/09/2020,18:00,Sociedad,Valencia,0,1,A
SP1,29/09/2020,20:30,Getafe,Betis,3,0,H
SP1,30/09/2020,18:00,Huesca,Ath Madrid,0,0,D
SP1,30/09/2020,18:00,Villarreal,Alaves,3,1,H
SP1,30/09/2020,20:30,Eibar,Elche,0,1,A
SP1,30/09/2020,20:30,Real Madrid,Valladolid,1,0,H
SP1,01/10/2020,18:00,Ath Bilbao,Cadiz,0,1,A
SP1,01/10/2020,18:00,Sevilla,Levante,1,0,H
SP1,01/10/2020,20:30,Celta,Barcelona,0,3,A
