Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SP1,16/08/2019,20:00,Ath Bilbao,Barcelona,1,0,H
SP1,17/08/2019,16:00,Celta,Real Madrid,1,3,A
SP1,17/08/2019,18:00,Valencia,Sociedad,1,1,D
SP1,17/08/2019,19:00,Mallorca,Eibar,2,1,H
SP1,17/08/2019,20:00,Leganes,Osasuna,0,1,A
SP1,17/08/2019,20:00,Villarreal,Granada,4,4,D
SP1,18/08/2019,16:00,Alaves,Levante,1,0,H
SP1,18/08/2019,18:00,Espanol,Sevilla,0,2,A
SP1,18/08/2019,20:00,Betis,Valladolid,1,2,A
SP1,18/08/2019,21:00,Ath Madrid,Getafe,1,0,H
SP1,23/08/2019,19:00,Granada,Sevilla,0,1,A
SP1,23/08/2019,21:00,Levante,Villarreal,2,1,H
SP1,24/08/2019,16:00,Osasuna,Eibar,0,0,D
SP1,24/08/2019,18:00,Real Madrid,Valladolid,1,1,D
SP1,24/08/2019,20:00,Celta,Valencia,1,0,H
SP1,24/08/2019,20:00,Getafe,Ath Bilbao,1,1,D
SP1,25/08/2019,16:00,Alaves,Espanol,0,0,D
SP1,25/08/2019,16:00,Mallorca,Sociedad,0,1,A
SP1,25/08/2019,18:00,Leganes,Ath Madrid,0,1,A
SP1,25/08/2019,20:00,Barcelona,Betis,5,2,H
SP1,30/08/2019,19:00,Sevilla,Celta,1,1,D
SP1,30/08/2019,21:00,Ath Bilbao,Sociedad,2,0,H
SP1,31/08/2019,16:00,Osasuna,Barcelona,2,2,D
SP1,31/08/2019,18:00,Getafe,Alaves,1,1,D
SP1,31/08/2019,18:00,Levante,Valladolid,2,0,H
SP1,31/08/2019,20:00,Betis,Leganes,2,1,H
SP1,01/09/2019,16:00,Valencia,Mallorca,2,0,H
SP1,01/09/2019,18:00,Ath Madrid,Eibar,3,2,H
SP1,01/09/2019,18:00,Espanol,Granada,0,3,A
SP1,01/09/2019,20:00,Villarreal,Real Madrid,2,2,D
SP1,13/09/2019,20:00,Mallorca,Ath Bilbao,0,0,D
SP1,14/09/2019,12:00,Real Madrid,Levante,3,2,H
SP1,14/09/2019,15:00,Leganes,Villarreal,0,3,A
SP1,14/09/2019,17:30,Sociedad,Ath Madrid,2,0,H
SP1,14/09/2019,20:00,Barcelona,Valencia,5,2,H
SP1,15/09/2019,11:00,Eibar,Espanol,1,2,A
SP1,15/09/2019,13:00,Alaves,Sevilla,0,1,A
SP1,15/09/2019,15:00,Celta,Granada,0,2,A
SP1,15/09/2019,17:30,Valladolid,Osasuna,1,1,D
SP1,15/09/2019,20:00,Betis,Getafe,1,1,D
SP1,20/09/2019,20:00,Osasuna,Betis,0,0,D
SP1,21/09/2019,12:00,Villarreal,Valladolid,2,0,H
