,Rank,Club,Country,Level,Elo
97,98,Bochum,GER,2,1610.12414551
159,None,Hertha,GER,2,1543.42028809
207,None,Saarbruecken,GER,2,1497.22290039
208,None,Waldhof,GER,2,1496.4230957
224,None,Uerdingen,GER,2,1487.72558594
246,None,St Kickers,GER,2,1471.65576172
250,None,Chemnitz,GER,2,1468.9765625
252,None,Jena,GER,2,1463.83081055
257,None,Homburg,GER,2,1457.14208984
258,None,St Pauli,GER,2,1456.4822998
262,None,Rostock,GER,2,1455.16162109
263,None,Mainz,GER,2,1455.05566406
264,None,Hannover,GER,2,1453.16955566
267,None,Meppen,GER,2,1449.42993164
269,None,Fortuna Koeln,GER,2,1448.34619141
293,None,Wolfsburg,GER,2,1426.92529297
295,None,Wuppertal,GER,2,1426.18933105
370,None,Essen,GER,2,1378.22802734
372,None,TeBe,GER,2,1376.37524414
387,None,Muenchen 60,GER,2,1370.46362305
