,Rank,Club,Country,Level,Elo
119,None,Hamburg,GER,2,1566.86010742
141,None,Bielefeld,GER,2,1544.30212402
144,None,Darmstadt,GER,2,1537.2010498
159,None,Duesseldorf,GER,2,1524.66552734
169,None,Paderborn,GER,2,1517.4675293
178,None,St Pauli,GER,2,1509.22888184
195,None,Heidenheim,GER,2,1497.31787109
196,None,Fuerth,GER,2,1497.04345703
221,None,Holstein,GER,2,1480.01501465
229,None,Nuernberg,GER,2,1473.46508789
251,None,Sandhausen,GER,2,1453.2980957
258,None,Regensburg,GER,2,1449.67114258
270,None,Hannover,GER,2,1438.14868164
280,None,Rostock,GER,2,1431.03210449
286,None,Karlsruhe,GER,2,1428.53491211
332,None,Lautern,GER,2,1387.72338867
347,None,Magdeburg,GER,2,1380.28527832
374,None,Braunschweig,GER,2,1361.87902832
