,Club,Elo
0,Bayern,1870.39477539
1,Dortmund,1862.18408203
2,Leverkusen,1802.49719238
3,Stuttgart,1779.2154541
4,Karlsruhe,1744.7010498
5,Schalke,1742.77856445
6,Gladbach,1735.13208008
7,Werder,1731.33093262
8,Muenchen 60,1724.40466309
9,Bochum,1717.79577637
10,Lautern,1710.64013672
11,Koeln,1698.91625977
12,Hamburg,1689.73193359
13,Rostock,1687.09277344
14,Duisburg,1684.26550293
15,Bielefeld,1632.91247559
16,Wolfsburg,1631.30151367
17,Hertha,1574.55871582
