,Club,Elo
0,Bayern,1801.26049805
1,Werder,1765.5970459
2,Stuttgart,1755.1505127
3,Leverkusen,1746.87805176
4,Dortmund,1709.16442871
5,Bochum,1687.59790039
6,Schalke,1670.82727051
7,Hamburg,1640.16662598
8,Hertha,1627.68725586
9,Rostock,1622.00292969
10,Wolfsburg,1610.59094238
11,Gladbach,1606.31616211
12,Hannover,1590.97351074
13,Lautern,1577.14733887
14,Freiburg,1562.77783203
15,Nuernberg,1545.96032715
16,Mainz,1543.75036621
17,Bielefeld,1537.49963379
