,Club,Elo
0,Bayern,1993.56750488
1,Dortmund,1843.85534668
2,RB Leipzig,1817.06140137
3,Wolfsburg,1769.32421875
4,Frankfurt,1760.56542969
5,Gladbach,1748.46044922
6,Leverkusen,1734.74389648
7,Hoffenheim,1691.55407715
8,Union Berlin,1685.00036621
9,Freiburg,1676.97033691
10,Mainz,1661.15625
11,Stuttgart,1644.19787598
12,Hertha,1637.67993164
13,Bielefeld,1606.24438477
14,Koeln,1596.57226562
15,Augsburg,1595.59460449
16,Bochum,1563.64416504
17,Fuerth,1555.50683594
