,Club,Elo
0,Bayern,2038.06408691
1,Dortmund,1912.4744873
2,Schalke,1806.82592773
3,Leverkusen,1786.29919434
4,Wolfsburg,1766.70788574
5,Gladbach,1748.22705078
6,Mainz,1712.30053711
7,Augsburg,1702.85473633
8,Hoffenheim,1689.33227539
9,Hannover,1675.52490234
10,Freiburg,1661.84484863
11,Frankfurt,1657.80725098
12,Hertha,1649.09851074
13,Werder,1640.87512207
14,Stuttgart,1628.07202148
15,Koeln,1617.73510742
16,Hamburg,1610.36572266
17,Paderborn,1561.69689941
