,Club,Elo
0,Bayern,2069.57080078
1,Dortmund,1948.2043457
2,Leverkusen,1834.73217773
3,Schalke,1788.55224609
4,Freiburg,1739.67041016
5,Gladbach,1735.86376953
6,Wolfsburg,1732.64147949
7,Hannover,1721.49194336
8,Nuernberg,1709.98242188
9,Frankfurt,1705.3067627
10,Mainz,1705.03796387
11,Hamburg,1703.86340332
12,Stuttgart,1690.64245605
13,Hertha,1688.25170898
14,Augsburg,1662.44396973
15,Hoffenheim,1661.39318848
16,Werder,1654.76171875
17,Braunschweig,1562.0279541
