,Club,Elo
0,Lautern,1781.70629883
1,Bayern,1781.29089355
2,Karlsruhe,1739.15124512
3,Dortmund,1737.66247559
4,Frankfurt,1736.07336426
5,Leverkusen,1734.53967285
6,Stuttgart,1728.12426758
7,Werder,1724.62890625
8,Gladbach,1707.84716797
9,Koeln,1674.53588867
10,Schalke,1648.81018066
11,Hamburg,1646.55932617
12,Dresden,1642.46435547
13,Freiburg,1631.14501953
14,Duisburg,1626.33007812
15,Uerdingen,1576.82324219
16,Bochum,1571.22949219
17,Muenchen 60,1529.07080078
