,Club,Elo
0,Bayern,1980.49816895
1,Wolfsburg,1822.31750488
2,Leverkusen,1819.37060547
3,Gladbach,1815.60974121
4,Dortmund,1790.78491211
5,Schalke,1717.8092041
6,Augsburg,1697.19787598
7,Mainz,1679.16101074
8,Hoffenheim,1672.00085449
9,Frankfurt,1668.01757812
10,Werder,1655.40307617
11,Koeln,1653.34875488
12,Hannover,1642.36572266
13,Stuttgart,1629.43249512
14,Hamburg,1618.85510254
15,Hertha,1618.07177734
16,Ingolstadt,1540.3059082
17,Darmstadt,1504.44824219
