,Club,Elo
0,Bayern,1998.82446289
1,Dortmund,1865.30224609
2,Hoffenheim,1772.82446289
3,Leverkusen,1728.46826172
4,Gladbach,1724.91650391
5,RB Leipzig,1724.23925781
6,Schalke,1723.75341797
7,Koeln,1711.82250977
8,Werder,1701.70080566
9,Wolfsburg,1680.88146973
10,Freiburg,1654.68017578
11,Hertha,1652.90527344
12,Augsburg,1651.56726074
13,Mainz,1645.53259277
14,Hamburg,1639.03198242
15,Frankfurt,1634.40441895
16,Stuttgart,1614.3269043
17,Hannover,1597.27844238
