,Club,Elo
0,Bayern,2017.63415527
1,RB Leipzig,1849.79077148
2,Dortmund,1839.19519043
3,Leverkusen,1799.99572754
4,Gladbach,1764.94067383
5,Hoffenheim,1734.72058105
6,Wolfsburg,1722.79223633
7,Frankfurt,1710.3885498
8,Freiburg,1665.37683105
9,Mainz,1657.33044434
10,Hertha,1653.32849121
11,Werder,1637.45678711
12,Schalke,1612.87634277
13,Augsburg,1610.11230469
14,Koeln,1605.32397461
15,Union Berlin,1604.99182129
16,Bielefeld,1599.47692871
17,Stuttgart,1570.84143066
