,Club,Elo
0,Werder,1806.00744629
1,Bayern,1785.39550781
2,Stuttgart,1765.92236328
3,Schalke,1765.56921387
4,Leverkusen,1706.22229004
5,Hamburg,1699.50427246
6,Nuernberg,1671.50305176
7,Dortmund,1667.19250488
8,Bochum,1660.0189209
9,Hertha,1628.49707031
10,Hannover,1616.49499512
11,Frankfurt,1601.8170166
12,Bielefeld,1599.81896973
13,Wolfsburg,1584.02624512
14,Cottbus,1567.78088379
15,Karlsruhe,1553.24230957
16,Duisburg,1550.38134766
17,Rostock,1512.8236084
