,Club,Elo
0,Bayern,1862.20959473
1,Leverkusen,1808.03125
2,Lautern,1803.16870117
3,Dortmund,1784.84094238
4,Stuttgart,1764.07971191
5,Schalke,1755.95739746
6,Werder,1742.38464355
7,Rostock,1739.65466309
8,Bochum,1714.60229492
9,Hamburg,1713.02905273
10,Duisburg,1712.31176758
11,Gladbach,1705.7142334
12,Muenchen 60,1693.32922363
13,Hertha,1646.87207031
14,Freiburg,1646.6998291
15,Wolfsburg,1633.39001465
16,Frankfurt,1632.08447266
17,Nuernberg,1581.00061035
