,Club,Elo
0,Bayern,1895.94091797
1,Werder,1818.77844238
2,Stuttgart,1785.86035156
3,Schalke,1780.86035156
4,Dortmund,1752.02185059
5,Wolfsburg,1750.15612793
6,Leverkusen,1748.47973633
7,Hamburg,1740.91296387
8,Hoffenheim,1668.70861816
9,Mainz,1650.04089355
10,Frankfurt,1637.5123291
11,Koeln,1619.16650391
12,Nuernberg,1618.22314453
13,Hannover,1612.81494141
14,Gladbach,1610.13745117
15,Freiburg,1603.06347656
16,Lautern,1576.77832031
17,St Pauli,1567.82019043
