,Club,Elo
0,Bayern,1947.40515137
1,Dortmund,1826.00793457
2,RB Leipzig,1784.65209961
3,Leverkusen,1764.07214355
4,Frankfurt,1748.74304199
5,Hoffenheim,1730.12890625
6,Werder,1720.4855957
7,Wolfsburg,1707.35192871
8,Gladbach,1696.69543457
9,Mainz,1653.11328125
10,Schalke,1649.54797363
11,Hertha,1640.08361816
12,Duesseldorf,1607.18457031
13,Freiburg,1599.06323242
14,Augsburg,1594.44909668
15,Koeln,1571.43151855
16,Union Berlin,1540.54345703
17,Paderborn,1502.06726074
