,Club,Country,Level,Elo
116,Nuernberg,GER,2,1605.09448242
157,Mainz,GER,2,1563.56591797
196,Duisburg,GER,2,1529.79516602
217,Rostock,GER,2,1514.27807617
222,Freiburg,GER,2,1510.41918945
228,Aachen,GER,2,1505.82971191
245,Fuerth,GER,2,1488.08911133
248,Lautern,GER,2,1481.87512207
289,Koblenz,GER,2,1451.01989746
338,St Pauli,GER,2,1419.25671387
342,Augsburg,GER,2,1417.57702637
344,Wehen,GER,2,1415.20751953
347,Muenchen 60,GER,2,1413.09863281
359,Osnabrueck,GER,2,1406.09985352
384,Ahlen,GER,2,1383.70666504
385,FSV Frankfurt,GER,2,1383.70666504
386,Ingolstadt,GER,2,1383.70666504
387,Oberhausen,GER,2,1383.70666504
