,Club,Elo
0,Hertha,1627.7130127
1,Bochum,1560.97631836
2,Augsburg,1535.44970703
3,Cottbus,1530.48181152
4,Duesseldorf,1524.69543457
5,Bielefeld,1524.12487793
6,Karlsruhe,1521.01342773
7,Duisburg,1517.38195801
8,Aachen,1498.40014648
9,Fuerth,1493.86584473
10,Paderborn,1482.41870117
11,Muenchen 60,1479.4909668
12,Union Berlin,1451.16601562
13,FSV Frankfurt,1444.52453613
14,Oberhausen,1431.18884277
15,Osnabrueck,1412.68688965
16,Ingolstadt,1412.68688965
17,Aue,1412.68688965
