,Club,Elo
0,Freiburg,1626.28417969
1,Fuerth,1619.67749023
2,Koeln,1614.48266602
3,Mainz,1612.27600098
4,Frankfurt,1596.7565918
5,Oberhausen,1555.69604492
6,Union Berlin,1548.60119629
7,St Pauli,1545.94897461
8,Waldhof,1537.63757324
9,Duisburg,1531.19555664
10,Reutlingen,1520.4987793
11,Ahlen,1516.77050781
12,Karlsruhe,1495.36425781
13,Aachen,1463.32714844
14,Braunschweig,1451.30371094
15,Luebeck,1451.30371094
16,Burghausen,1451.30371094
17,Trier,1451.30371094
