,Club,Elo
0,Nuernberg,1627.8248291
1,Karlsruhe,1617.6394043
2,Bochum,1590.6529541
3,Gladbach,1575.27001953
4,St Pauli,1565.99658203
5,Hannover,1560.40942383
6,Koeln,1553.17224121
7,Mainz,1543.95349121
8,Fuerth,1526.55871582
9,TeBe,1526.3104248
10,Cottbus,1525.35754395
11,Fortuna Koeln,1492.05175781
12,Oberhausen,1491.34521484
13,St Kickers,1484.81604004
14,Aachen,1437.1595459
15,Chemnitz,1437.1595459
16,Offenbach,1437.1595459
17,Waldhof,1437.1595459
