,Club,Elo
0,Bielefeld,1600.83227539
1,Gladbach,1580.47827148
2,Nuernberg,1579.34899902
3,Duisburg,1553.58117676
4,Ulm,1543.77087402
5,Oberhausen,1529.76586914
6,Fuerth,1512.86608887
7,Hannover,1504.93164062
8,Mainz,1504.52758789
9,St Pauli,1495.55358887
10,St Kickers,1457.43249512
11,Aachen,1453.59753418
12,Chemnitz,1443.56225586
13,Waldhof,1441.09851074
14,Ahlen,1428.56896973
15,Osnabrueck,1428.56896973
16,Reutlingen,1428.56896973
17,Saarbruecken,1428.56896973
