,Club,Elo
0,Duisburg,1566.41430664
1,Karlsruhe,1563.92248535
2,Bielefeld,1555.17163086
3,Aachen,1554.37365723
4,Cottbus,1546.36242676
5,Fuerth,1520.22546387
6,Lautern,1486.38500977
7,Rostock,1482.27453613
8,St Pauli,1452.81311035
9,Koblenz,1443.48449707
10,Augsburg,1436.09631348
11,Muenchen 60,1434.48046875
12,Oberhausen,1416.70129395
13,FSV Frankfurt,1412.60314941
14,Paderborn,1407.30493164
15,Duesseldorf,1407.30493164
16,Union Berlin,1407.30493164
17,Ahlen,1399.85559082
