,Club,Elo
0,Nuernberg,1588.63366699
1,Fuerth,1573.40869141
2,Lautern,1549.99157715
3,Braunschweig,1549.26257324
4,Duesseldorf,1546.09472656
5,Muenchen 60,1490.97473145
6,Karlsruhe,1490.40820312
7,Ingolstadt,1485.19104004
8,St Pauli,1478.68762207
9,Union Berlin,1471.05749512
10,Aalen,1467.38427734
11,FSV Frankfurt,1464.85681152
12,Aue,1437.29663086
13,Bochum,1421.74169922
14,Sandhausen,1415.35888672
15,Darmstadt,1397.76647949
16,Heidenheim,1397.76647949
17,RB Leipzig,1397.76647949
