,Club,Elo
0,Frankfurt,1596.67224121
1,Unterhaching,1591.51721191
2,Fuerth,1566.34643555
3,Waldhof,1564.75854492
4,Bochum,1563.2713623
5,Ahlen,1553.4119873
6,Bielefeld,1539.36572266
7,Duisburg,1517.69287109
8,Mainz,1515.76000977
9,Hannover,1513.85021973
10,Reutlingen,1511.56860352
11,Oberhausen,1506.26513672
12,Saarbruecken,1469.03063965
13,Babelsberg,1467.91271973
14,Aachen,1464.25939941
15,Karlsruhe,1461.05908203
16,Union Berlin,1454.4173584
17,Schweinfurt,1449.58203125
