,Club,Elo
0,Ingolstadt,1590.82910156
1,Darmstadt,1552.89648438
2,Union Berlin,1545.80603027
3,Braunschweig,1537.33886719
4,St Pauli,1524.18981934
5,Nuernberg,1492.78320312
6,Dresden,1475.77282715
7,Bielefeld,1474.05566406
8,Bochum,1468.95129395
9,Heidenheim,1467.77294922
10,Lautern,1462.50146484
11,Fuerth,1453.95800781
12,Sandhausen,1451.84362793
13,Duesseldorf,1438.52197266
14,Aue,1430.53735352
15,Holstein,1402.63049316
16,Duisburg,1398.37866211
17,Regensburg,1398.34460449
