,Club,Elo
0,Frankfurt,1610.7401123
1,Bochum,1585.45532227
2,Fuerth,1581.97473145
3,Duesseldorf,1570.03625488
4,St Pauli,1564.27062988
5,Cottbus,1562.40026855
6,Muenchen 60,1529.73413086
7,Duisburg,1518.61828613
8,Aue,1508.59924316
9,Aachen,1480.29138184
10,Paderborn,1470.13354492
11,Ingolstadt,1465.70605469
12,Union Berlin,1459.34985352
13,Braunschweig,1448.0300293
14,Karlsruhe,1444.12390137
15,FSV Frankfurt,1419.49267578
16,Dresden,1413.31030273
17,Rostock,1412.14416504
