,Club,Elo
0,Nuernberg,1617.44580078
1,Wattenscheid,1588.89819336
2,Hertha,1528.01062012
3,St Pauli,1523.69140625
4,Waldhof,1518.83862305
5,Chemnitz,1498.31774902
6,Lok Leipzig,1495.24230957
7,Homburg,1489.42248535
8,Hannover,1487.54638672
9,Wolfsburg,1483.81030273
10,Fortuna Koeln,1477.52294922
11,Meppen,1477.13769531
12,Saarbruecken,1466.9152832
13,Rostock,1466.25183105
14,Mainz,1461.36340332
15,FSV Frankfurt,1425.94482422
16,Duesseldorf,1425.94482422
17,Zwickau,1425.94482422
