,Club,Elo
0,Lautern,1704.43713379
1,Frankfurt,1613.19580078
2,Uerdingen,1573.49060059
3,Meppen,1545.7052002
4,Wolfsburg,1532.37121582
5,Unterhaching,1525.42114258
6,Waldhof,1522.13989258
7,Mainz,1516.87939453
8,Fortuna Koeln,1506.95202637
9,Hertha,1481.80895996
10,Jena,1472.21972656
11,Lok Leipzig,1460.30395508
12,Luebeck,1452.24645996
13,Zwickau,1446.06896973
14,Essen,1445.30651855
15,St Kickers,1445.30651855
16,Oldenburg,1445.30651855
17,Guetersloh,1445.30651855
