,Club,Elo
0,Verona,1604.64025879
1,Napoli,1577.29284668
2,Lecce,1567.43481445
3,Ternana,1529.05444336
4,Venezia,1528.06762695
5,Vicenza,1523.1361084
6,Cagliari,1522.48962402
7,Sampdoria,1518.89794922
8,Genoa,1515.45825195
9,Bari,1511.10900879
10,Salernitana,1498.16125488
11,Siena,1495.22265625
12,Ancona,1483.03381348
13,Cosenza,1476.85302734
14,Messina,1469.11889648
15,Palermo,1453.01916504
16,Ascoli,1412.22741699
17,Catania,1412.22741699
18,Livorno,1412.22741699
19,Triestina,1412.22741699
