,Club,Elo
0,Atalanta,1668.10302734
1,Brescia,1637.49121094
2,Torino,1610.21716309
3,Verona,1586.70532227
4,Lecce,1578.98205566
5,Genoa,1576.97094727
6,Chievo,1562.49060059
7,Napoli,1561.70336914
8,Reggina,1555.1784668
9,Reggiana,1547.90673828
10,Ravenna,1540.66833496
11,Pescara,1537.96691895
12,Treviso,1536.52307129
13,Fidelis Andria,1527.63830566
14,Monza,1515.95483398
15,Lucchese,1506.7701416
16,Cosenza,1496.74401855
17,Cesena,1496.74401855
18,Cremonese,1496.74401855
19,Ternana,1496.74401855
