,Club,Elo
0,Crotone,1543.43566895
1,Palermo,1501.08728027
2,Cittadella,1459.52600098
3,Venezia,1455.91052246
4,Verona,1455.3782959
5,Benevento,1450.05334473
6,Perugia,1432.1229248
7,Foggia,1427.31103516
8,Spezia,1418.32043457
9,Salernitana,1406.35205078
10,Carpi,1404.96606445
11,Brescia,1392.10058594
12,Pescara,1387.93054199
13,Cremonese,1383.71923828
14,Ascoli,1380.9831543
15,Cosenza,1372.08508301
16,Lecce,1372.08508301
17,Livorno,1372.08508301
18,Padova,1372.08508301
