,Club,Elo
0,Benevento,1517.66296387
1,Lecce,1494.79736328
2,Parma,1490.37426758
3,Crotone,1481.16796875
4,Brescia,1479.21643066
5,Cittadella,1463.18408203
6,Monza,1461.18188477
7,Cremonese,1439.9777832
8,Spal,1437.13623047
9,Frosinone,1433.98864746
10,Reggina,1429.02392578
11,Pisa,1418.59277344
12,Pordenone,1409.03039551
13,Vicenza,1406.19995117
14,Ascoli,1401.9654541
15,Perugia,1366.52087402
16,Alessandria,1366.52087402
17,Como,1366.52087402
18,Ternana,1366.52087402
19,Cosenza,1361.22741699
