Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
I1,02/05/2021,17:00,Udinese,Juventus,1,2,A
I1,02/05/2021,19:45,Sampdoria,Roma,2,0,H
I1,03/05/2021,19:45,Torino,Parma,1,0,H
I1,08/05/2021,14:00,Spezia,Napoli,1,4,A
I1,08/05/2021,14:00,Udinese,Bologna,1,1,D
I1,08/05/2021,17:00,Inter,Sampdoria,5,1,H
I1,08/05/2021,19:45,Fiorentina,Lazio,2,0,H
I1,09/05/2021,11:30,Genoa,Sassuolo,1,2,A
I1,09/05/2021,14:00,Benevento,Cagliari,1,3,A
I1,09/05/2021,14:00,Parma,Atalanta,2,5,A
I1,09/05/2021,14:00,Verona,Torino,1,1,D
I1,09/05/2021,17:00,Roma,Crotone,5,0,H
I1,09/05/2021,19:45,Juventus,Milan,0,3,A
I1,11/05/2021,19:45,Napoli,Udinese,5,1,H
I1,12/05/2021,17:30,Cagliari,Fiorentina,0,0,D
I1,12/05/2021,19:45,Atalanta,Benevento,2,0,H
I1,12/05/2021,19:45,Bologna,Genoa,0,2,A
I1,12/05/2021,19:45,Inter,Roma,3,1,H
I1,12/05/2021,19:45,Lazio,Parma,1,0,H
I1,12/05/2021,19:45,Sampdoria,Spezia,2,2,D
I1,12/05/2021,19:45,Sassuolo,Juventus,1,3,A
I1,12/05/2021,19:45,Torino,Milan,0,7,A
I1,13/05/2021,19:45,Crotone,Verona,2,1,H
I1,15/05/2021,14:00,Genoa,Atalanta,3,4,A
I1,15/05/2021,14:00,Spezia,Torino,4,1,H
I1,15/05/2021,17:00,Juventus,Inter,3,2,H
I1,15/05/2021,19:45,Roma,Lazio,2,0,H
I1,16/05/2021,11:30,Fiorentina,Napoli,0,2,A
I1,16/05/2021,14:00,Benevento,Crotone,1,1,D
I1,16/05/2021,14:00,Udinese,Sampdoria,0,1,A
I1,16/05/2021,17:00,Parma,Sassuolo,1,3,A
I1,16/05/2021,19:45,Milan,Cagliari,0,0,D
I1,17/05/2021,19:45,Verona,Bologna,2,2,D
I1,18/05/2021,19:30,Lazio,Torino,0,0,D
I1,22/05/2021,19:45,Cagliari,Genoa,0,1,A
I1,22/05/2021,19:45,Crotone,Fiorentina,0,0,D
I1,22/05/2021,19:45,Sampdoria,Parma,3,0,H
I1,23/05/2021,14:00,Inter,Udinese,5,1,H
I1,23/05/2021,19:45,Atalanta,Milan,0,2,A
I1,23/05/2021,19:45,Bologna,Juventus,1,4,A
I1,23/05/2021,19:45,Napoli,Verona,1,1,D
I1,23/05/2021,19:45,Sassuolo,Lazio,2,0,H
I1,23/05/2021,19:45,Spezia,Roma,2,2,D
I1,23/05/2021,19:45,Torino,Benevento,1,1,D
